	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
174	KST s8	III_20_0021	Untergrombach, Untergrombach	8.55318, 49.0861	gurke	gurk	1	gurke	gurk	1	Gurke	Gurke	0
175	KST G2	na	Kleinsteinbach	8.55383, 48.96613	gurige	na	999	gurike	na	999	Gurke	na	999
176	TUTT s8	na	Heidenhofen	8.5657, 47.98295	gurkä	na	999	gurke	na	999	Gurke	na	999
177	KST d4	na	Reilingen	8.56943, 49.29368	gorg	na	999	gork	na	999	Gurke	na	999
178	MH Q2	II_60_0035, II_60_0034	Schwetzingen, Schwetzingen	8.57064, 49.38567	gurk	gurg	1	gurk	gurk	0	Gurke	Gurke	0
179	MH H7	na	Mannheim-Friedrichsfeld	8.57534, 49.44026	guarg	na	999	gurk	na	999	Gurke	na	999
180	KST z 1	na	Obergrombach	8.58542, 49.07709	gurje	na	999	gurie	na	999	Gurke	na	999
181	MH Q3	na	Plankstadt	8.59271, 49.39179	gurge	na	999	gurke	na	999	Gurke	na	999
182	KST O5	III_23_0015	Dietlingen, Dietlingen	8.60093, 48.89654	gurig	gurk	2	gurik	gurk	1	Gurke	Gurke	0
183	KST s2	na	Bruchsal (Forstamt)	8.60102, 49.12377	gurke	na	999	gurke	na	999	Gurke	na	999
184	MH H5	II_59_0072	Neckarhausen, Neckarhausen	8.60233, 49.46433	gurk	gurke	1	gurk	gurke	1	Gurke	Gurke	0
185	KST d7	III_18_0019	Sankt Leon, Sankt Leon	8.6025, 49.26526	gurik	gurke	2	gurik	gurke	2	Gurke	Gurke	0
186	TUTT s2	III_34_0025	Oberbaldingen, Oberbaldingen	8.60629, 47.97542	gurge	gurge	0	gurke	gurke	0	Gurke	Gurke	0
187	MH H4	II_59_0070	Ladenburg, Ladenburg	8.61098, 49.47244	goigä	gurg	3	goike	gurk	3	Gurke	Gurke	0
188	KST z4	III_21_0018	Wössingen, Wössingen	8.61142, 49.01017	gurke	gurg, gurig	2	gurke	gurik, gurk	1	Gurke	Gurke	0
189	MH H8	II_59_0073	Edingen, Edingen	8.61196, 49.44847	gurk	gurk	0	gurk	gurk	0	Gurke	Gurke	0
190	TUTT s3	na	Unterbaldingen	8.61256, 47.96992	gūrke	na	999	gurke	na	999	Gurke	na	999
191	KST l7	III_19_0015	Weiher, Weiher	8.62179, 49.17863	gurk	gurke	1	gurk	gurke	1	Gurke	Gurke	0
192	KST s1	na	Ubstadt	8.6322, 49.16181	gurge	na	999	gurke	na	999	Gurke	na	999
193	KST l3	na	Kronau	8.63449, 49.21954	gurje	na	999	gurie	na	999	Gurke	na	999
194	KST G11	III_22_0023	Ersingen, Ersingen	8.63492, 48.93324	gurge	gurik	2	gurke	gurik	2	Gurke	Gurke	0
195	KST d5	III_18_0020	Walldorf, Walldorf	8.64294, 49.3028	guarg	gurke	3	gurk	gurke	1	Gurke	Gurke	0
196	KST l6	na	Stettfeld	8.64516, 49.18353	gurge	na	999	gurke	na	999	Gurke	na	999
197	KST s10	na	Heidelsheim	8.64542, 49.10114	gurk	na	999	gurk	na	999	Gurke	na	999
198	KST l5	na	(Bad) Langenbrücken	8.6466, 49.20296	gurk	na	999	gurk	na	999	Gurke	na	999
199	MH R1/2	na	Heidelberg-Pfaffengrund	8.64698, 49.40282	gurge, gurke	na	999	gurke	na	999	Gurke	na	999
200	KST z3	na	Dürrenbüchig	8.64747, 49.0227	gurge	na	999	gurke	na	999	Gurke	na	999
201	MH H9	na	Heidelberg-Wieblingen	8.64805, 49.42539	guig, guaig	na	999	gurik	na	999	Gurke	na	999
202	TUTT s4, TUTT A1	na	Geisingen, Geisingen (Kirchenhausen)	8.65129, 47.93283	gurgē , gurk	na	999	gurk, gurke	na	999	Gurke	na	999
203	KST l4	III_19_0018, III_19_0020, III_19_0019	Mingolsheim, Mingolsheim	8.65316, 49.21986	gurk	gurick, gurik, gurk	0	gurk	gurik, gurk	0	Gurke	Gurke	0
204	MH Q5	na	Sandhausen	8.65837, 49.34236	gurik	na	999	gurik	na	999	Gurke	na	999
205	MH J2	II_59_0076	Dossenheim, Dossenheim	8.66806, 49.44988	gurk	gurk	0	gurk	gurk	0	Gurke	Gurke	0
206	MH A1	na	Weinheim	8.67068, 49.55495	gorg	na	999	gork	na	999	Gurke	na	999
207	KST m1	na	Malsch	8.68153, 49.24579	gurge	na	999	gurke	na	999	Gurke	na	999
208	KST A7	na	Rinklingen	8.6832, 49.03485	gurga	na	999	gurke	na	999	Gurke	na	999
209	TUTT H12	na	Beuren a(m) R(ied)	8.6839, 47.79252	gurke	na	999	gurke	na	999	Gurke	na	999
210	KST A3	III_21_0022	Neibsheim (bei Bruchsal), Neibsheim	8.68509, 49.07104	gurge	gurge	0	gurke	gurke	0	Gurke	Gurke	0
211	MH J3/2	na	Heidelberg-Handschuhsheim	8.68613, 49.42774	gurk	na	999	gurk	na	999	Gurke	na	999
212	MH R5, MH R4	na	Leimen	8.68891, 49.34902	gurg	na	999	gurk	na	999	Gurke	na	999
213	MH R3	II_60_0041	Heidelberg-Rohrbach, Heidelberg-Rohrbach	8.69, 49.38005	gurg	gurk	1	gurk	gurk	0	Gurke	Gurke	0
214	KST P7	na	Huchenfeld	8.69574, 48.85613	gurig	na	999	gurik	na	999	Gurke	na	999
215	KST m2	na	Rettigheim	8.6981, 49.24111	gurik	na	999	gurik	na	999	Gurke	na	999
216	KST P3/3, KST P3/4, KST P3/1	III_23_0054, III_23_0043, III_23_0045, III_23_0050, III_23_0036, III_23_0041, III_23_0052, III_23_0037	Pforzheim, Pforzheim	8.70025, 48.89013	gurig , gurge, gurk	gurg, gurig, gurk	0	gurik, gurk, gurke	gurik, gurk	0	Gurke	Gurke	0
217	MH R1/1	na	Heidelberg	8.70819, 49.41349	gurg	na	999	gurk	na	999	Gurke	na	999
218	KST m11	na	Östringen	8.7137, 49.22037	gerg	na	999	gerk	na	999	Gurke	na	999
219	TUTT t5	III_34_0038	Zimmern, Zimmern	8.71521, 47.94848	girke	gorka	2	girke	gorke	1	Gurke	Gurke	0
220	KST m3	na	Mühlhausen	8.72271, 49.24953	gurk	na	999	gurk	na	999	Gurke	na	999
