	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
563	Stra K 8	III_11_0041	Gerstheim, Gerstheim	7.69824, 48.38295	hardepfel	hardepfel	0	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
564	Co u 16	III_13_0129	Munzingen, Munzingen	7.69883, 47.96873	hardepfel	hardepfel	0	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
565	Co J3	III_14_0153	Schweighof, Schweighof	7.69904, 47.80743	hä̆rdä̆pfl	härdäpfel	3	hedäpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
566	Co B4	III_14_0049	Ballrechten-Dottingen, Ballrechten	7.70076, 47.86061	härdepfel	herdäpfel	2	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
567	Co f 9	III_12_0119	Forchheim, Forchheim	7.7031, 48.16341	hǟrdepfl	herdepfel	2	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
568	Co f 1	III_12_0121, III_12_0122, III_12_0120	Endingen, Endingen	7.70312, 48.1419	hardepfl	herdäpfel, hardepfel	1	hardäpfel	herdäpfel, hardäpfel	0	Erdäpfel	Erdäpfel	0
569	Co B11	III_14_0053, III_14_0052	Bad Krozingen, Bad Krozingen	7.70333, 47.91813	hadepfel	härtepfel	3	hardäpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
570	Stra R 3	III_11_0108	Rheinau (Rhinau), Rheinau	7.70498, 48.3175	ardäpfel	erdäpfel	1	ardäpfel	erdäpfel	1	Erdäpfel	Erdäpfel	0
571	Co B6	III_14_0062, III_14_0063, III_14_0064	Sulzburg, Sulzburg	7.70727, 47.84122	hartäpfel	erdopfel, herdöpfel	3	hardäpfel	erdapfel, herdöpfel	2	Erdäpfel	Erdäpfel	0
572	Stra Y 2	III_12_0035	Oberhausen, Oberhausen	7.71048, 48.22667	härdepfel	härdepfel	0	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
573	Stra v 4, Stra v 5	III_10_0042	Illkirch-Grafenstaden, Illkirch-Grafenstaden	7.71183, 48.5288	ardäpfel, ārdepfel	erdäpfel	1	ardäpfel	erdäpfel	1	Erdäpfel	Erdäpfel	0
574	Co u 3	na	Offnadingen	7.71217, 47.93434	härdepfl	na	999	herdäpfel	na	999	Erdäpfel	na	999
575	Stra Y 1	III_12_0171	Niederhausen, Niederhausen	7.71317, 48.23982	hardepfel	haͤrdepfel	1	hardäpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
576	Co u 17	III_13_0130	Mengen, Mengen	7.71392, 47.95851	härdepfl	härdepfel	1	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
577	Stra C 2	III_10_0111	Eschau, Eschau	7.71556, 48.48796	ardäpfel	ardepfl	2	ardäpfel	ardäpfel	0	Erdäpfel	Erdäpfel	0
578	Co u 15	III_13_0057	Opfingen, Opflingen	7.71585, 48.00052	herdäpfel	herdäͤpfel	1	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
579	Co u 14	III_13_0128	Tiengen, Tiengen	7.71599, 47.98216	härdäpfel	herdäpfel	1	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
580	Stra K 6	III_11_0048	Daubensand, Daubensand	7.71659, 48.34964	hardepfel	hardepfel	0	hardäpfel	hardäpfel	0	Erdäpfel	Erdäpfel	0
581	Hag Q 2	na	Eberbach	7.71711, 48.91154	ardapfl	na	999	ardapfel	na	999	Erdäpfel	na	999
582	Co n 13	III_13_0056	Waltershofen, Waltershofen	7.71857, 48.02338	erdäpfel	erdäpfel	0	erdäpfel	erdäpfel	0	Erdäpfel	Erdäpfel	0
583	Co B10	na	Grunern bei Müllheim	7.72184, 47.87162	härdepfl	na	999	herdäpfel	na	999	Erdäpfel	na	999
584	Stra R 13	III_11_0118	Rust, Rust	7.72571, 48.26873	hadepfel	herdäpfel	3	hardäpfel	herdäpfel	1	Erdäpfel	Erdäpfel	0
585	Co n 12	III_13_0051, III_13_0050, III_13_0048, III_13_0049	Bötzingen, Bötzingen	7.72593, 48.07743	härdepfl	herdäpfel, herdepfel, härdäpfel	2	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
586	Co u 5	III_13_0136	Norsingen, Norsingen	7.72683, 47.93837	herdäpfel	herdäpfel	0	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
587	Co n 8	na	Gottenheim	7.72686, 48.04969	herdepfel	na	999	herdäpfel	na	999	Erdäpfel	na	999
588	Co Xa 4	na	Herten	7.72902, 47.55493	härdöpfel	na	999	herdöpfel	na	999	Erdäpfel	na	999
589	Co B9	III_14_0060, III_14_0059, III_14_0061	Staufen (bei Freiburg), Staufen	7.72962, 47.88166	härdepfl	herdepfel	2	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
590	Co f 10	III_12_0111	Bahlingen, Bahlingen	7.73937, 48.12209	haᵉrdepfl	härdepfel	3	herdäpfel	herdäpfel	0	Erdäpfel	Erdäpfel	0
591	Stra R 11	III_11_0110, III_11_0111	Kappel a. Rh., Grafenhausen, Kappel a. Rh.	7.74182, 48.29235	härdäpfel	herdepfel, hardäpfel	1	herdäpfel	herdäpfel, hardäpfel	0	Erdäpfel	Erdäpfel	0
