	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
375	Hag J 6	III_5_0085	Preuschdorf, Preuschdorf	7.80425, 48.9435	atzel	atzl	1	atsel	atsel	0	Atzel	Atzel	0
376	Stra g 5	III_8_0087	Kurzenhausen, Kurzenhausen	7.80901, 48.74019	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
377	Stra C 7	III_10_0147	Ichenheim, Ichenheim	7.81161, 48.43161	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
378	Hag X 6	III_7_0091	Gries , Gries	7.81383, 48.75262	åtzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
379	Stra C 5	III_10_0114	Altenheim, Altenheim	7.81393, 48.46505	hatzl	atzel	2	hatsel	atsel	1	Atzel	Atzel	0
380	Stra v 1	III_10_0047	Kehl, Kehl	7.81494, 48.57419	atzl	atzel	1	atsel	atsel	0	Atzel	Atzel	0
381	Stra C 6	III_10_0115	Dundenheim, Dundenheim	7.81569, 48.44904	azzl	atzll	2	atsel	atsel	0	Atzel	Atzel	0
382	Stra K 3	III_11_0043	Kürzell, Kürzell	7.81571, 48.38829	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
383	Hag J 3	III_5_0078	Lampertsloch, Lampertsloch	7.81713, 48.95698	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
384	Hag B 4	III_4_0087	Wingen, Wingen	7.81729, 49.02601	atzel	åtzel	1	atsel	atsel	0	Atzel	Atzel	0
385	Stra v 3	na	Goldscheuer	7.81911, 48.51308	azel	na	999	atsel	na	999	Atzel	na	999
386	Stra v 2	III_10_0048	Marlen, Marlen	7.8231, 48.52207	åzel	azel	1	atsel	atsel	0	Atzel	Atzel	0
387	Stra K 9	III_11_0045	Langenwinkel, Langenwinkel	7.82557, 48.3325	ātzel	atzel	1	atsel	atsel	0	Atzel	Atzel	0
388	Stra o 1	III_9_0055	Wanzenau, Wanzenau	7.82574, 48.65926	atzel	atzel	0	atsel	atsel	0	Atzel	Atzel	0
