	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
1283	TÜB h4	III_9_0092	Sasbach , Sasbach	8.09181, 48.63896	fledrmūs	flädermus	3	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1284	TUTT h3, TUTT p1	III_13_0080, III_13_0079, III_13_0078, III_13_0081	St. Märgen-Schweighöfe, St. Märgen, St. Märgen	8.09239, 48.00756	fledermus	fledermues, flädermus, fledermus	0	fledermus	fledermues, fledermus	0	Fledermaus	Fledermaus	0
1285	TUTT a6	III_12_0145	Yach, Yach	8.0932, 48.15752	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1286	TUTT h7	III_13_0075	Obersimonswald, Obersimonswald	8.09331, 48.0797	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1287	TUTT S21	III_16_0141	Schachen, Schachen	8.09406, 47.60368	flädermūs	fledermus	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1288	TUTT w3	III_14_0072	Bärental, Bärental	8.0952, 47.86975	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1289	KST S10	III_7_0120	Leiberstung, Lieberstung	8.09585, 48.75131	fleddermus	fläddermūs	2	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1290	TÜB a7	III_8_0105	Balzhofen, Balzhofen	8.09765, 48.71247	fleddrmus	fladermus	2	fledermus	fladermus	1	Fledermaus	Fledermaus	0
1291	TUTT Sa8, TUTT S5	III_17_0060	Luttingen, Luttingen und Grunholz, Luttingen	8.09878, 47.57252	fledermus, flǟdermūs	fleedermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1292	KST L3	III_6_0088	Schaffhausen (Schaffhouse-près-Selz), Schaffhausen	8.10006, 48.9087	fledermaus	fledermaus	0	fledermaus	fledermaus	0	Fledermaus	Fledermaus	0
1293	TUTT L2	III_15_0110	Wittenschwand, Wittenschwand	8.10083, 47.72846	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1294	KST D8	III_5_0114	Winzenbach (Winthenbach), Winzenbach	8.1038, 48.9341	fläddermaus	fläddermaus	0	fledermaus	fledermaus	0	Fledermaus	Fledermaus	0
1295	KST L4	III_6_0089	Selz (Seltz), Selz	8.10383, 48.89457	flăttermaus	fleddermaus	3	fladermaus	fledermaus	1	Fledermaus	Fledermaus	0
1296	TÜB p5	na	Waldulm	8.10478, 48.58093	fledermus	na	999	fledermus	na	999	Fledermaus	na	999
1297	TÜB h11	III_9_0100	Obersasbach, Obersasbach	8.10713, 48.63223	flädermus	fledermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1298	TUTT L10	III_15_0100	Wolpadingen, Wolpadingen	8.10774, 47.69861	flädermūs	fledermaus	3	fledermus	fledermaus	1	Fledermaus	Fledermaus	0
1299	TÜB L8	na	Mühlenbach	8.10795, 48.25629	flǟdermus	na	999	fledermus	na	999	Fledermaus	na	999
1300	TÜB a12	na	Oberweier	8.10851, 48.70178	fläddermūs	na	999	fledermus	na	999	Fledermaus	na	999
1301	KST S14	III_7_0113	Hügelsheim, Hügelsheim	8.10904, 48.79654	fläddrmus	fläddermüs	2	fledermus	fledermüs	1	Fledermaus	Fledermaus	0
1302	TUTT S17	III_16_0146	Albert, Albbruck-Albert	8.11012, 47.58535	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1303	TUTT w6	III_14_0074	Altglashütten, Altglashütten	8.11016, 47.85701	fledermus	flädermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1304	TÜB L4	III_11_0137	Fischerbach, Fischerbach	8.11097, 48.28707	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1305	TÜB a13	III_8_0108	Ottersweier, Ottersweier	8.11279, 48.66967	fledermaus	fläddermus	3	fledermaus	fledermus	1	Fledermaus	Fledermaus	0
1306	TUTT S15	III_16_0142	Buch über Waldshut, Buch	8.11336, 47.61399	fledermus	fledermus	0	fledermus	fledermus	0	Fledermaus	Fledermaus	0
1307	TÜB p8	III_10_0076	Lautenbach, Lautenbach	8.11439, 48.52093	fledermus	flädermus	1	fledermus	fledermus	0	Fledermaus	Fledermaus	0
