	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
639	KST N13	na	Völkersbach	8.39644, 48.8701	hagäbutt	na	999	hagebutt	na	999	Hagebutte	na	999
640	TUTT U2	III_38_0001	Rechberg, Rechberg	8.39987, 47.6501	haggebuze	hagebutze	2	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
641	TUTT r5	na	Waldhausen	8.4011, 47.92931	hagebutzi	na	999	hagebutze	na	999	Hagebutte	na	999
642	KST F14/2, KST F14/1	III_22_0004, III_22_0006	Ettlingen, Ettlingen , Ettlingen	8.40245, 48.94247	hagebutte, hagebutze, hagebutt	hagebutt	0	hagebutte, hagebutze, hagebutt	hagebutt	0	Hagebutte	Hagebutte	0
643	TUTT F13	III_36_0010, III_36_0008, III_36_0009	Dillendorf, Dillendorf	8.40272, 47.79846	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
644	TUTT y11	III_35_0009	Bachheim, Bachheim	8.4031, 47.85931	haggebutze	haggebuze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
645	KST F3	na	Karlsruhe-Rüppurr	8.406, 48.97394	hagebutze	na	999	hagebutze	na	999	Hagebutte	na	999
646	TUTT y10	III_35_0005	Unadingen, Unadingen	8.40711, 47.88128	hagebutze	hagebutte	1	hagebutze	hagebutte	1	Hagebutte	Hagebutte	0
647	KST r3	III_20_0005	Linkenheim, Linkenheim	8.40844, 49.12418	hagebutzen	hagenbutzen	1	hagebutzen	hagenbutzen	1	Hagebutte	Hagebutte	0
648	KST k1	na	Rheinsheim	8.40954, 49.23272	hawerbutze, hawerbutzer	na	999	hawerbutte	na	999	Hagebutte	na	999
649	TUTT k7	III_34_0001	Tannheim, Tannheim	8.41033, 47.99946	haggäbutzä	hagebutze	3	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
650	TUTT U12	III_38_0011	Grießen, Griessen	8.4114, 47.62774	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
651	KST r1	III_20_0002	Liedolsheim, Liedolsheim	8.41451, 49.16221	hahbutta	habutt	2	habutte	habutt	1	Hagebutte	Hagebutte	0
652	KST r2	III_20_0003, III_20_0004	Hochstetten, Hochstetten	8.41566, 49.13702	hagebutze	hagebutze, haarebutze	0	hagebutze	hachebutze, hagebutze	0	Hagebutte	Hagebutte	0
653	TUTT k8	III_33_0005, III_33_0004, III_33_0003	Pfaffenweiler, Pfaffenweiler	8.41798, 48.03273	haggebuze	haggebutze	1	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
654	TUTT U1	III_38_0003, III_38_0002	Erzingen, Erzingen	8.42011, 47.66108	hagebutze	hagebutze, hăgeₔbutzə	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
655	TUTT U11	III_38_0015	Bergöschingen, Bergöschingen	8.42093, 47.59537	hagebutte	hagebutze	1	hagebutte	hagebutze	1	Hagebutte	Hagebutte	0
656	KST k4	na	Rußheim	8.42435, 49.18617	hagäbuddä	na	999	hagebutte	na	999	Hagebutte	na	999
657	TUTT F7	III_36_0016	Schwaningen, Schwaningen	8.42524, 47.77843	hagebudde	hagebutze	2	hagebutte	hagebutze	1	Hagebutte	Hagebutte	0
658	TUTT r2	III_34_0002	Wolterdingen, Wolterdingen	8.42701, 47.96861	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
659	TUTT N2	III_37_0008	Eberfingen, Eberfingen	8.42708, 47.72036	hagebutte	hagebutze	1	hagebutte	hagebutze	1	Hagebutte	Hagebutte	0
660	TUTT c8	III_32_0009	Mönchweiler, Mönchweiler	8.42939, 48.09993	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
661	TUTT F12	III_36_0011	Lembach, Lembach	8.43056, 47.80389	hagebutze	hagebutze	0	hagebutze	hagebutze	0	Hagebutte	Hagebutte	0
