	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
72	MH J6	II_59_0080	Wilhelmsfeld, Wilhelmsfeld	8.7544, 49.47018	åschkitzeln	arschkitzel	3	arschkitzln	arschkitzl	1	Arschkitzel	Arschkitzel	0
73	MH J5	na	Peterstal (keine eigene GID, gleiche wie Wilhelmsfeld)	8.75548, 49.44624	āschkitzel	na	999	arschkitzl	na	999	Arschkitzel	na	999
74	MH J4	II_59_0079	Ziegelhausen, Ziegelhausen	8.75688, 49.41876	aaschkitzel	arschkitzerlin	4	arschkitzl	arschkitzerlin	4	Arschkitzel	Arschkitzel	0
75	MH R14	na	Schlierbach	8.76062, 49.41501	aschkitzel, arschkitzel	na	999	arschkitzl	na	999	Arschkitzel	na	999
76	MH J9	na	Lampenhain	8.76294, 49.49811	arschkitzler	na	999	arschkitzler	na	999	Arschkitzel	na	999
77	KST e7	III_18_0031	Horrenberg, Horrenberg	8.78051, 49.28149	arschkitzel	arschkitzel	0	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
78	KST e13	na	Balzfeld	8.79064, 49.26889	arschkitzel	na	999	arschkitzl	na	999	Arschkitzel	na	999
79	MH R10	II_60_0050	Wiesenbach, Wiesenbach	8.80354, 49.36103	aaschkitzl̠	arschkitzl	2	arschkitzl	arschkitzl	0	Arschkitzel	Arschkitzel	0
80	MH J12	II_59_0083	Altneudorf, Altneudorf	8.80481, 49.46366	åschkitzel	aaschkitzln	4	arschkitzl	arschkitzln	1	Arschkitzel	Arschkitzel	0
81	MH A7	na	Eiterbach	8.80869, 49.50208	åschkizl	na	999	arschkitzl	na	999	Arschkitzel	na	999
82	MH J11	na	Heddesbach	8.82774, 49.48208	aoschkitzel	na	999	arschkitzl	na	999	Arschkitzel	na	999
83	MH K1	II_59_0085	Brombach (bei Hirschhorn), Brombach	8.8675, 49.48863	oaschkitzle	oarschkitzel	3	arschkitzle	arschkitzl	1	Arschkitzel	Arschkitzel	0
84	na	III_4_0081	Niedersteinbach	7.71501, 49.0295	na	arschkitzle	999	na	arschkitzle	999	na	Arschkitzel	999
85	na	III_5_0089	Birlenbach	7.8829, 48.9763	na	arschkitzler	999	na	arschkitzler	999	na	Arschkitzel	999
86	na	III_5_0109	Hofen	7.9412, 48.92766	na	arschkitzler	999	na	arschkitzler	999	na	Arschkitzel	999
87	na	III_5_0088	Riedselz	7.95195, 48.99281	na	arschkitzle	999	na	arschkitzle	999	na	Arschkitzel	999
88	na	III_5_0123	Schleithal	8.04688, 48.98799	na	aschkitzle	999	na	arschkitzle	999	na	Arschkitzel	999
89	na	III_5_0122	Salmbach	8.07143, 48.97818	na	arschkitzler	999	na	arschkitzler	999	na	Arschkitzel	999
90	na	III_5_0114	Winzenbach	8.1038, 48.9341	na	årschkitzle	999	na	arschkitzle	999	na	Arschkitzel	999
91	na	III_5_0118	Neeweiler	8.12624, 48.95491	na	arschkitzlä	999	na	arschkitzle	999	na	Arschkitzel	999
92	na	III_19_0003	Rheinsheim	8.40954, 49.23272	na	arschkitzel	999	na	arschkitzl	999	na	Arschkitzel	999
93	na	II_59_0049, II_59_0046	Mannheim	8.46678, 49.4865	na	aschkizzel, arschkitzel	999	na	arschkitzl	999	na	Arschkitzel	999
94	na	III_18_0010	Rheinhausen	8.47341, 49.28141	na	aschkitzel	999	na	arschkitzl	999	na	Arschkitzel	999
95	na	III_18_0011, III_18_0012, III_18_0014, III_18_0013	Oberhausen	8.48324, 49.26035	na	aschkitzl, aschkitzel	999	na	arschkitzl	999	na	Arschkitzel	999
96	na	II_59_0064	Mannheim	8.49104, 49.45335	na	akitzler	999	na	arschkitzler	999	na	Arschkitzel	999
97	na	II_60_0032	Brühl	8.53485, 49.3951	na	oaschkitzl	999	na	arschkitzl	999	na	Arschkitzel	999
98	na	III_18_0026	Rotenberg	8.71207, 49.25813	na	aschkizel	999	na	arschkitzl	999	na	Arschkitzel	999
99	na	II_59_0081	Altenbach	8.73843, 49.48622	na	arschkitzel	999	na	arschkitzl	999	na	Arschkitzel	999
100	na	II_59_0082	Heiligkreuzsteinach	8.79709, 49.48538	na	aschkitzl, aischkitzel	999	na	arschkitzl	999	na	Arschkitzel	999
101	na	II_59_0084	Schönau	8.80977, 49.43706	na	aischkizl	999	na	arschkitzl	999	na	Arschkitzel	999
