	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
0	Co Va 9	III_17_0020	Buchsweiler (Bouxwiller), Buchsweiler	7.34362, 47.50479	fliage	f l i a g e	fliaga	f l i a g a	1
1	Co Va 8	III_17_0023	Mittelmüspach-Niedermüspach (Muespach), Müspach	7.3807, 47.54728	fliaga	f l i a g a	fliege	f l ie g e	2
2	Co Wa 5	III_17_0028	Neuweiler (Neuwiller), Neuweiler	7.51526, 47.52439	flīägä	f l ī ä g ä	fliegä	f l ie g ä	2
3	Co W 1	III_16_0067	Istein , Istein	7.53541, 47.66186	fliège	f l i è g e	fliega	f l ie g a	2
4	Co P8	III_15_0045	Bamlach, Bamlach	7.54942, 47.71753	fliēgen	f l i ē g e n	fliege	f l ie g e	2
5	Co P18	III_15_0052	Huttingen, Huttingen	7.5497, 47.67294	fliĕge	f l i ĕ g e	fliäge	f l i ä g e	1
6	Co W 3, Co W 2	III_16_0068, III_16_0069	Kirchen (Efringen-Kirchen), Efringen (Efringen-Kirchen), Kirchen, Efringen	7.56471, 47.64989	fliēge	f l i ē g e	fliegä	f l ie g ä	2
7	Co P17	III_15_0053	Wintersweiler, Wintersweiler	7.56756, 47.67374	fliĕge	f l i ĕ g e	fliĕga	f l i ĕ g a	1
8	Co A10	III_14_0042	Zienken (Müllheim), Zienken	7.57779, 47.84303	fliega	f l ie g a	fliage	f l i a g e	2
9	Co W 12	III_16_0070	Märkt, Märkt	7.58103, 47.627	fliege	f l ie g e	fliëge	f l i ë g e	1
10	Co A9	III_14_0043	Grißheim (Grissheim) , Grissheim	7.59238, 47.87313	fliegä	f l ie g ä	fliēge	f l i ē g e	2
11	Co P14	III_15_0054	Mappach, Mappach	7.59794, 47.68033	fliĕgĕ	f l i ĕ g ĕ	fliëge	f l i ë g e	2
12	Co W 22	III_16_0089, III_16_0090	Haltingen, Haltingen	7.61378, 47.61384	fliege	f l ie g e	fliége	f l i é g e	1
13	Co P15	III_15_0055	Holzen, Holzen	7.62775, 47.69538	fliēge	f l i ē g e	fliege	f l ie g e	1
14	Co W 18	III_16_0085	Weil am Rhein, Weil	7.63299, 47.59278	fliege	f l ie g e	fliäge	f l i ä g e	1
15	Co A4	III_14_0046	Buggingen, Buggingen	7.63735, 47.8479	fliēge	f l i ē g e	flie̠ge	f l ie ̠ g e	2
16	Co A5	III_14_0045	Seefelden, Seefelden	7.63962, 47.85945	fliege	f l ie g e	fliëge	f l i ë g e	1
17	Co H12	III_14_0142	Obereggenen, Niedereggenen, Obereggenen, Niedereggenen	7.64434, 47.75677	fliēge	f l i ē g e	fliäge	f l i ä g e	1
18	Co W 7, 9/1	III_16_0086	Wittlingen, Wittlingen	7.64842, 47.6562	flie̠ge	f l ie ̠ g e	fliége	f l i é g e	2
19	Co H9	III_14_0141	Lipburg, Lipburg	7.65665, 47.78685	flīĕgĕ	f l ī ĕ g ĕ	fliege	f l ie g e	3
20	Co H4	III_14_0139, III_14_0138	Dattingen, Dattingen	7.65681, 47.83383	flīge	f l ī g e	fliëge	f l i ë g e	2
21	Co W 19 , Co W 20	III_16_0079, III_16_0080, III_16_0082, III_16_0083	Lörrach, Lörrach , Lörrach, Lörrach <Adolf Hitler Schule>	7.66409, 47.61258	fliege	f l ie g e	fliěgě	f l i ě g ě	2
22	Co B1	III_14_0051, III_14_0050	Tunsel, Tunsel	7.66581, 47.90315	fliege	f l ie g e	fliegä	f l ie g ä	1
23	Co Wa 6	III_17_0037	Grenzach (Grenzach-Wyhlen), Grenzach	7.66607, 47.55136	fliege	f l ie g e	fliäge	f l i ä g e	1
24	Co J1	III_14_0144	Britzingen, Britzingen	7.67237, 47.82744	fliege	f l ie g e	fliäge	f l i ä g e	1
25	Co u 21	III_13_0134	Schlatt, Schlatt	7.67473, 47.92531	fliage	f l i a g e	flege	f l e g e	2
26	Co J2	III_14_0145	Badenweiler, Badenweiler	7.67934, 47.80555	fliēge	f l i ē g e	fliege	f l ie g e	1
27	Co X 16	III_16_0096	Inzlingen, Inzlingen	7.68772, 47.58811	flīege	f l ī e g e	fliege	f l ie g e	1
28	Co X 5	III_16_0093	Hauingen, Hauingen	7.69375, 47.64287	fliäge	f l i ä g e	fliägä	f l i ä g ä	1
29	Co J3	III_14_0153	Schweighof, Schweighof	7.69904, 47.80743	fliege	f l ie g e	fliēge	f l i ē g e	1
30	Co J7, Co Q1	III_14_0147, III_15_0061	Malsburg, Malsburg	7.70866, 47.73257	fliäge	f l i ä g e	fliege	f l ie g e	1
31	Co u 17	III_13_0130	Mengen, Mengen	7.71392, 47.95851	fliäge	f l i ä g e	fliege	f l ie g e	1
32	Co u 5	III_13_0136	Norsingen, Norsingen	7.72683, 47.93837	fliȇge	f l i ȇ g e	fliege	f l ie g e	1
33	Co Q8	III_15_0062	Endenburg, Endenburg	7.73306, 47.71161	fliēge	f l i ē g e	fliege	f l ie g e	1
34	Co u 4	III_13_0164	Kirchhofen, Kirchhofen	7.74356, 47.91979	fleäge	f l e ä g e	fleägä	f l e ä g ä	1
35	Co X 8	III_16_0099	Höllstein, Höllstein	7.74574, 47.63943	fliägě	f l i ä g ě	fliägä	f l i ä g ä	1
36	Co Xa 1	III_17_0041	Degerfelden, Degerfelden	7.74584, 47.5696	fliäge	f l i ä g e	fliege	f l ie g e	1
37	Co X 10	III_16_0106	Maulburg , Maulburg	7.77782, 47.64075	flie̠ge	f l ie ̠ g e	fliege	f l ie g e	1
38	Co n 11	III_13_0052	Buchheim, Buchheim	7.77912, 48.06092	fliāgä	f l i ā g ä	fliagä	f l i a g ä	1
39	Co B7	III_14_0065	Untermünstertal-Ziegelplatz (Untermünstertal), Untermünstertal	7.78649, 47.85518	fliëge	f l i ë g e	fliege	f l ie g e	1
40	Co B8	III_14_0151	Untermünstertal-Rotenbuck, Untermünstertal-Rotenbuck	7.79435, 47.84136	fleg	f l e g	fliege	f l ie g e	2
41	Co Q6	III_15_0067	Tegernau, Tegernau	7.79638, 47.72037	fli͜ege	f l i ͜ e g e	fliege	f l ie g e	1
42	Co Q3	III_14_0152	Raich, Raich	7.79724, 47.75076	fliége	f l i é g e	fliäge	f l i ä g e	1
43	Co B13	III_14_0054	Obermünstertal-Krumlinden (Obermünstertal), Obermünstertal-Krummlinden	7.81186, 47.87153	fli͜ëga	f l i ͜ ë g a	fliëge	f l i ë g e	2
44	Co X 11	III_16_0107, III_16_0108	Wiechs, Wiechs	7.81236, 47.63655	fliēge	f l i ē g e	fliege	f l ie g e	1
45	Co Q5	III_15_0068	Gresgen, Gresgen	7.82053, 47.71127	fliege	f l ie g e	fliĕge	f l i ĕ g e	1
46	Co u 13	III_13_0133	Haslach, Haslach	7.82166, 47.9895	fliaga	f l i a g a	fliege	f l ie g e	2
47	Co X 3	III_16_0110, III_16_0109	Schopfheim (/Grenzach, aber gestrichen), Schopfheim	7.82315, 47.64973	fliege	f l ie g e	fliége	f l i é g e	1
48	Co J6	III_14_0150	Neuenweg, Landkreis Lörrach, Neuenweg	7.8271, 47.79543	flie̠ge	f l ie ̠ g e	fliege	f l ie g e	1
49	Co Q4	III_14_0186	Elbenschwand, Elbenschwand	7.83139, 47.7509	fliéga	f l i é g a	fliäge	f l i ä g e	2
50	Co C12	III_14_0066	Obermünstertal-Spielweg, Obermünstertal-Spielweg	7.83588, 47.87776	fliega	f l ie g a	fliege	f l ie g e	1
51	Co Y 15	III_16_0122	Eichen, Eichen	7.83816, 47.6471	fliage	f l i a g e	fliēge	f l i ē g e	1
52	Co K6	III_14_0168	Böllen, Böllen	7.84054, 47.80226	fliäge	f l i ä g e	fliege	f l ie g e	1
53	Co o 8	III_13_0070	Vörstetten, Vörstetten	7.85113, 48.06391	flie̠ge	f l ie ̠ g e	fliege	f l ie g e	1
54	Co R1	III_15_0069	Pfaffenberg, Pfaffenberg	7.86972, 47.73452	fliäge	f l i ä g e	fli͜äge	f l i ͜ ä g e	1
55	Co R6	III_15_0077	Atzenbach, Atzenbach <+ Riedichen>	7.8735, 47.71532	fliege	f l ie g e	fli͜äge	f l i ͜ ä g e	2
56	Co K7	III_14_0155	Schönenberg, Schönenberg	7.88227, 47.79265	fliëge	f l i ë g e	fliege	f l ie g e	1
57	Co R5	III_15_0076	Mambach, Mambach	7.88363, 47.72839	fliege	f l ie g e	fliége	f l i é g e	1
58	Co K14	III_14_0164, III_14_0163	Fröhnd, Fröhnd-Stutz, Fröhnd-Ittenschwand	7.88397, 47.7603	fliëge	f l i ë g e	fliege	f l ie g e	1
59	Co g 14	III_12_0052	Freiamt-Mußbach (Mussbach), Freiamt-Mußbach	7.88578, 48.17377	fliëge	f l i ë g e	fliege	f l ie g e	1
60	Co K5	III_14_0160	Aitern, Aitern	7.89522, 47.80317	fliäge	f l i ä g e	fliege	f l ie g e	1
61	Stra Z 4	III_12_0051	Ottoschwanden, Ottoschwanden	7.89687, 48.18611	fliëge	f l i ë g e	fliege	f l ie g e	1
62	Co C7	III_14_0068	Hofsgrund, Hofsgrund	7.89778, 47.90096	flige	f l i g e	fliege	f l ie g e	1
63	Co R7	III_15_0075	Häg-Rohrberg, Rohrberg	7.90412, 47.7181	fliége	f l i é g e	flege	f l e g e	2
64	Co R2	III_15_0070	Ehrsberg, Ehrsberg	7.90629, 47.74318	flie̠ge	f l ie ̠ g e	fliege	f l ie g e	1
65	Co v 10	III_13_0149	Kappel, Kappel	7.90831, 47.96423	fliäge	f l i ä g e	fliege	f l ie g e	1
66	Co K4	III_14_0161	Utzenfeld, Utzenfeld	7.91301, 47.80054	fliage	f l i a g e	fliege	f l ie g e	1
67	Co Y 11	III_16_0118	Öfflingen (Öflingen), Öflingen	7.91396, 47.59228	flie̠ge	f l ie ̠ g e	fliege	f l ie g e	1
68	Co R3	III_15_0071	Häg (bei Mambach), Häg	7.91432, 47.73207	fliegä	f l ie g ä	fliége	f l i é g e	2
69	Co K9	III_14_0162	Tunau, Tunau	7.92311, 47.78574	fliäge	f l i ä g e	fliege	f l ie g e	1
70	Co g 13	III_12_0126, III_12_0127	Freiamt-Reichenbach, Freiamt-Reichenbach	7.92477, 48.15747	fliege	f l ie g e	fliëge	f l i ë g e	1
71	Co R11	III_15_0083	Gersbach, Gersbach	7.93271, 47.69725	fliäge	f l i ä g e	fliëge	f l i ë g e	1
72	Co K3	III_14_0165	Geschwend, Geschwend	7.93964, 47.80434	fliēge	f l i ē g e	fliege	f l ie g e	1
73	Co v 3	III_13_0069	Wittental, Wittental	7.94267, 48.00437	fliēge	f l i ē g e	flieg	f l ie g	2
74	Co C4	III_14_0071	Todtnauberg, Todtnauberg	7.94335, 47.85074	fliege	f l ie g e	flie̤ge	f l ie ̤ g e	1
75	Co v 8	III_13_0150	Oberried, Oberried	7.94506, 47.93146	fliägä	f l i ä g ä	fliege	f l ie g e	2
