	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
143	Co U 7/2, Co U 7/1	III_16_0029	Altkirch, Altkirch	7.24009, 47.62592	gūfa, gufa	gufe	1	gufe	gufe	0	Glufe	Glufe	0
144	Co F3/1, Co F3/2	III_14_0102	Wittelsheim, Wittelsheim	7.24063, 47.81047	gufe	gufe	0	gufe	gufe	0	Glufe	Glufe	0
145	Co Ub 1	na	Dürlinsdorf (Durlinsdorf)	7.24121, 47.48531	gūfe	na	999	gufe	na	999	Glufe	na	999
146	Co Ua 1	na	Heimersdorf	7.24206, 47.57224	gūfa	na	999	gufe	na	999	Glufe	na	999
147	Hag N 15	III_6_0031	Lohr, Lohr	7.24351, 48.85748	gūw	guw	1	guw	guw	0	Glufe	Glufe	0
148	Hag N 5	III_6_0019	Tieffenbach, Tieffenbach	7.24987, 48.90483	guff	guff	0	guf	guf	0	Glufe	Glufe	0
149	Hag N 4	III_5_0048	Weislingen, Weislingen	7.25159, 48.91879	guf	guff	1	guf	guf	0	Glufe	Glufe	0
150	Co y 11	III_14_0029	Isenheim (Issenheim), Isenheim	7.25365, 47.90288	guf	guf	0	guf	guf	0	Glufe	Glufe	0
151	Hag N 6	III_6_0022	Strut (Struth), Strut	7.25475, 48.89009	guff	guff	0	guf	guf	0	Glufe	Glufe	0
152	Co U 13	III_16_0034	Hisingen (Hirsingue), Hirsingen	7.25483, 47.58601	gūhfa	gufa	2	gufe	gufe	0	Glufe	Glufe	0
153	Co F4	III_14_0103	Staffelfelden, Staffelfelden	7.25504, 47.82648	gofa	gofa	0	gofe	gofe	0	Glufe	Glufe	0
154	Co Ub 2	III_17_0011	Mörnach (Mœrnach), Mörnach	7.25681, 47.50213	gufa	gufe	1	gufe	gufe	0	Glufe	Glufe	0
155	Hag U 5	III_7_0032	Pfalzweier (-weyer), Pfalzweier	7.25813, 48.80543	guff	guff	0	guf	guf	0	Glufe	Glufe	0
156	Stra z 2	III_10_0086	Natzweiler, Natzweiler	7.25895, 48.43628	guf	guf	0	guf	guf	0	Glufe	Glufe	0
157	Co c 1	III_12_0081	Kaysersberg, Kaysersberg	7.2617, 48.13853	gōf	gof	1	gof	gof	0	Glufe	Glufe	0
158	Stra G 3	III_11_0009	Meisengott (Maisonsgoutte), Meisengott	7.26349, 48.3533	guff	guff	0	guf	guf	0	Glufe	Glufe	0
159	Co U 4	III_16_0026	Walheim, Walheim	7.26432, 47.63975	gūfa	gufa	1	gufe	gufe	0	Glufe	Glufe	0
160	Co N8/2, Co N8/1	III_15_0015	Illfurt (Illfurth), Illfurt	7.26494, 47.67073	gūfa, gufe	gufa	1	gufe	gufe	0	Glufe	Glufe	0
161	Co N3	III_15_0016	Niedermorschweiler (Morschwiller-Le-Bas), Niedermorschweiler	7.26699, 47.73596	gufa	gufa	0	gufe	gufe	0	Glufe	Glufe	0
162	Co N10	III_15_0025, III_15_0026	Frönigen, Fröningen	7.26801, 47.69023	gūfeͣ	gufa, gufe	2	gufe	gufe	0	Glufe	Glufe	0
163	Hag U 3	III_6_0033	Schönburg (Schoenbourg), Schönburg	7.26823, 48.83392	guff	guf	1	guf	guf	0	Glufe	Glufe	0
164	Hag N 7	III_6_0035	Petersbach, Petersbach	7.26874, 48.86912	gūff	guw	3	guf	guw	1	Glufe	Glufe	0
165	Co Ua 13	III_17_0010	Köstlach (Kœstlach), Köstlach	7.27085, 47.5062	gūfä	gufa	2	gufe	gufe	0	Glufe	Glufe	0
166	Co y 15	III_14_0026, III_14_0025	Feldkirch, Feldkirch	7.27197, 47.86504	gufa	gofa, goffa	1	gufe	gofe	1	Glufe	Glufe	0
167	Co c 6	III_12_0084	Niedermorschweiher, Niedermorschweiher	7.27596, 48.09972	gōf	guf	1	gof	guf	1	Glufe	Glufe	0
168	Co k 5	III_13_0025, III_13_0024	Geberschweiher (Gueberschwihr), Geberschweier	7.27661, 48.00444	guf	gǔf	1	guf	guf	0	Glufe	Glufe	0
169	Co U 8	III_16_0030	Wittersdorf, Wittersdorf	7.27817, 47.62015	gōfa	gufa	1	gofe	gufe	1	Glufe	Glufe	0
170	Co c 4	III_12_0085	Türkheim (Turckheim), Türkheim	7.27884, 48.0862	guf	guf	0	guf	guf	0	Glufe	Glufe	0
171	Hag N 3	III_6_0020	Frohmühl (Frohmuhl), Frohmühl	7.28007, 48.90754	gūf	guffe	3	guf	gufe	1	Glufe	Glufe	0
172	Co k 7	III_13_0021	Häusern, Häusern	7.28067, 48.03226	guf	guf	0	guf	guf	0	Glufe	Glufe	0
173	Co N5	III_15_0018	Hochstatt, Hochstatt	7.28072, 47.70069	gufä	gufa	1	gufe	gufe	0	Glufe	Glufe	0
174	Co Ub 4	III_17_0064	Bendorf, Bendorf	7.2816, 47.48759	gufa	gufa	0	gufe	gufe	0	Glufe	Glufe	0
175	Stra U 2, Stra O 5	III_11_0082	Leberau (Lièpvre), klein Leberau (Lièpvre), Leberau	7.28169, 48.2709	gūf, guff	guffe	1	guf	gufe	1	Glufe	Glufe	0
176	Co F6	III_14_0104	Lutterbach, Lutterbach	7.28171, 47.7605	gufa	gufa	0	gufe	gufe	0	Glufe	Glufe	0
177	Co y 10	III_14_0030	Rädersheim (Raedersheim), Rädersheim	7.28212, 47.88747	guf	guv	1	guf	guf	0	Glufe	Glufe	0
178	Co k 13	III_13_0017	Vöklinshofen (Voegtlinshoffen), Vöklinshofen	7.28224, 48.01954	gūf	guf	1	guf	guf	0	Glufe	Glufe	0
179	Co c 12	III_12_0082	Ammerschweier, Ammerschweier	7.28484, 48.12465	gūf	gŭva	3	guf	gufe	1	Glufe	Glufe	0
180	Co c 5	III_12_0083	Katzenthal, Katzental	7.28497, 48.10796	gů̄f	go͜nf	3	guf	gof	1	Glufe	Glufe	0
181	Stra G 7	III_11_0001	Bassenberg (Bassemberg), Bassenberg	7.28546, 48.33566	guff	goff	1	guf	gof	1	Glufe	Glufe	0
182	Co Ua 7/1, Co Ua 7/2	na	Riespach	7.28623, 47.54132	gufe	na	999	gufe	na	999	Glufe	na	999
183	Co c 7	III_12_0080	Kientzheim, Kientzheim	7.28695, 48.13649	gūf	gūf	0	guf	guf	0	Glufe	Glufe	0
184	Co U 2	III_16_0024, III_16_0023	Lümschweiler (Luemschwiller) und Tagolsheim, Lümschweiler, Tagolsheim	7.28747, 47.65547	gūfa	gufa, gufe	1	gufe	gufe	0	Glufe	Glufe	0
185	Hag N 2	III_6_0021	Hinsburg (Hinsbourg), Hinsburg	7.28852, 48.90706	gůw	guffe	4	guw	gufe	2	Glufe	Glufe	0
186	Stra G 4	na	St. Martin (Saint-Martin)	7.28942, 48.35047	guff	na	999	guf	na	999	Glufe	na	999
187	Co r 10/1, Co r 10/2	III_13_0111	Pfaffenheim, Pfaffenheim	7.2903, 47.98827	guf, gūf	guf	0	guf	guf	0	Glufe	Glufe	0
188	Co y 12	III_14_0032	Merxheim, Merxheim	7.29205, 47.91022	guf	guf	0	guf	guf	0	Glufe	Glufe	0
189	Stra G 2	III_11_0004, III_11_0003	Breitenbach, Breitenbach	7.2921, 48.36514	gūff	guff	1	guf	guf	0	Glufe	Glufe	0
190	Co U 9	III_16_0031	Emlingen, Emlingen	7.29244, 47.62397	gūfa	gufa	1	gufe	gufe	0	Glufe	Glufe	0
191	Co N6	III_15_0019	Zillisheim, Zillisheim	7.29485, 47.69387	gūfa	guhfa	2	gufe	gufe	0	Glufe	Glufe	0
192	Co r 1	na	Rufach (Rouffach)	7.29696, 47.95968	guf	na	999	guf	na	999	Glufe	na	999
193	Stra s 3	III_10_0003	Mühlbach (Muhlbach-Sur-Bruche), Mühlbach	7.29709, 48.51659	guff	gŏff	1	guf	gof	1	Glufe	Glufe	0
194	Co c 2	na	Reichenweier (Riquewhir)	7.29975, 48.16568	gūf	na	999	guf	na	999	Glufe	na	999
195	Co k 6	III_13_0023	Hattstatt, Hattstatt	7.30016, 48.0108	guf	gufa	1	guf	gufe	1	Glufe	Glufe	0
196	Co k 12	III_13_0022	Obermorschweier, Obermorschweier	7.30037, 48.01773	guf	guff	1	guf	guf	0	Glufe	Glufe	0
