	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
198	TÜB T3	III_12_0071, III_12_0070	Schwanenbach (Reichenbach), Schwanenbach	8.26562, 48.1922	schär	scher, scheer	1	schär	scher	1	Schär	Schär	0
199	TUTT M5	na	Mettenberg	8.26708, 47.75087	scheer	na	999	scher	na	999	Schär	na	999
200	TUTT q6	na	Oberbränd	8.2909, 47.94957	schǟr	na	999	schär	na	999	Schär	na	999
201	TUTT b7	III_12_0170	Oberkirnach, Oberkirnach	8.31901, 48.09369	scheer	scheer	0	scher	scher	0	Schär	Schär	0
202	TUTT F4	na	Wittlekoffen	8.34635, 47.78326	schǟr	na	999	schär	na	999	Schär	na	999
203	TÜB U1	na	Tennenbronn	8.34688, 48.1887	schär	na	999	schär	na	999	Schär	na	999
204	TUTT y3	III_35_0003	Seppenhofen, Seppenhofen	8.34864, 47.8748	schär	schär	0	schär	schär	0	Schär	Schär	0
205	TÜB N3	na	Hinterlehengericht	8.36541, 48.26734	scheer	na	999	scher	na	999	Schär	na	999
206	TUTT U5	na	Wutöschingen	8.36613, 47.65918	schär	na	999	schär	na	999	Schär	na	999
207	TUTT Ua1	III_38_0083	Lienheim, Lienheim	8.37469, 47.5721	schär	scheer	2	schär	scher	1	Schär	Schär	0
208	TUTT U2	III_38_0001	Rechberg, Rechberg	8.39987, 47.6501	schär	schär	0	schär	schär	0	Schär	Schär	0
209	TUTT k7	na	Tannheim	8.41033, 47.99946	schǟr	na	999	schär	na	999	Schär	na	999
210	TUTT U12	na	Grießen	8.4114, 47.62774	scheer	na	999	scher	na	999	Schär	na	999
211	TUTT F12	na	Lembach	8.43056, 47.80389	scheher	na	999	scher	na	999	Schär	na	999
212	TUTT F11	III_36_0012	Lausheim, Lausheim	8.45286, 47.81178	schehër	schär	3	scher	schär	1	Schär	Schär	0
213	TUTT c5	III_32_0006	Neuhausen, Neuhausen	8.45905, 48.13221	scheer	schear	1	scher	scher	0	Schär	Schär	0
214	TÜB U2	III_31_0006	Weiler/Villingen, Tennenbronn	8.46043, 48.17227	schär	scher	1	schär	scher	1	Schär	Schär	0
