	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
0	Co D6	III_14_0081	Sewen, Sewen	6.90688, 47.80694	mugga	mucke	3	muke	muke	0	Mücke	Mücke	0
1	Co D1	III_14_0082	Dollern (Dolleren), Dollern	6.93211, 47.80559	mucka	mucka	0	muke	muke	0	Mücke	Mücke	0
2	Co D2	III_14_0083	Oberbruck, Oberbruck	6.94324, 47.80838	mugga	mucker	4	muke	muker	1	Mücke	Mücke	0
3	Co D3	III_14_0080	Rimbach-Pès-Masevaux), Rimbach	6.9473, 47.82212	mucka	mucke	1	muke	muke	0	Mücke	Mücke	0
4	Co w 5	III_14_0001	Urbis, St. Amarintal (Urbès), Urbis	6.95521, 47.88255	mugge	muck	3	muke	muk	1	Mücke	Mücke	0
5	Co D4	III_14_0084	Kirchberg-Wegscheid, Kirchberg	6.95965, 47.79904	mucka	můka	2	muke	muke	0	Mücke	Mücke	0
6	Co p 2	III_13_0094	Wildenstein bei Krüt, Kreis Tann, Wildenstein	6.96296, 47.98143	mugge	mucka	3	muke	muke	0	Mücke	Mücke	0
7	Co p 1	III_13_0095	Krüt (Kruth), Krüt	6.96629, 47.92912	mugga	mücke, mugga	0	muke	müke, muke	0	Mücke	Mücke	0
8	Co D8	III_14_0085	Niederbruck, Niederbruck	6.97173, 47.78361	mucka	mucka	0	muke	muke	0	Mücke	Mücke	0
9	Co w 4	III_14_0003	Mollau , Mollau	6.97488, 47.87245	muggä	muck	3	muke	muk	1	Mücke	Mücke	0
10	Co w 1	III_14_0004	Oderen, Odern	6.97525, 47.91008	muck	mugg	2	muk	muk	0	Mücke	Mücke	0
11	Co D5	na	Sickert, Niederbruck	6.979, 47.78312	mucka	na	999	muke	na	999	Mücke	na	999
12	Hag D 2	III_5_0022	Altweiler (Altwiller), Altweiler	6.98122, 48.93023	muck	muck	0	muk	muk	0	Mücke	Mücke	0
13	Co w 2	III_14_0005	Fellerlingen (Fellering), Felleringen	6.98613, 47.89621	mugg	muck	2	muk	muk	0	Mücke	Mücke	0
14	Co w 3	III_14_0006	Hüsseren-Wesserling (Husseren-Wesserling), Hüssern-Wesserling	6.98836, 47.88519	mugga	mücke	4	muke	müke	1	Mücke	Mücke	0
15	Hag D 1	na	Hinsingen	6.99156, 48.9525	muck	na	999	muk	na	999	Mücke	na	999
16	Co D7	III_14_0086	Masmünster (Masevaux), Maasmünster	6.99386, 47.7727	mugga	mucke	3	muke	muke	0	Mücke	Mücke	0
17	Co x 2	III_14_0007	Mitzach, Mitzach	7.00519, 47.87122	muck	muck	0	muk	muk	0	Mücke	Mücke	0
18	Co x 1	III_14_0008	Ranspach, Ranspach	7.01113, 47.88081	mugga	mugga	0	muke	muke	0	Mücke	Mücke	0
19	Co E4	III_14_0087	Aue (Lauw), Aue	7.02216, 47.75778	muck	muga, muck	0	muk	muk, muke	0	Mücke	Mücke	0
20	Hag E 10	na	Bissert	7.02465, 48.94167	muck	na	999	muk	na	999	Mücke	na	999
21	Co T10	na	Schaffnatt am Weier (Chavannes-Sur-LÉtang)	7.02504, 47.63178	mucke	na	999	muke	na	999	Mücke	na	999
22	Co E1	III_14_0088	Oberburbach (Bourbach-Les-Haut), Oberburbach	7.02973, 47.7953	mohka	måka	2	moke	moke	0	Mücke	Mücke	0
23	Co x 5	III_14_0009	St. Amarin, St. Amarin	7.03186, 47.87365	mugga	muck	3	muke	muk	1	Mücke	Mücke	0
24	Co q 5	III_13_0096	Mittlach, Mittlach	7.03325, 48.00405	muk	muck	1	muk	muk	0	Mücke	Mücke	0
25	Co x 3	III_14_0010	Malmerspach, Malmerspach	7.03487, 47.86486	muga	muck	2	muke	muk	1	Mücke	Mücke	0
26	Hag E 9	III_5_0027	Harskirchen, Harskirchen	7.0389, 48.93409	mugg	mugge	1	muk	muke	1	Mücke	Mücke	0
27	Co M10	na	Morzweiler (Mortzwiller)	7.04125, 47.73832	mucka	na	999	muke	na	999	Mücke	na	999
28	Hag E 7	III_5_0024	Keskastel, Keskastel	7.04339, 48.96955	mugg	mugg	0	muk	muk	0	Mücke	Mücke	0
29	Co x 6	III_14_0011	Moosch, Moosch	7.04865, 47.86081	muck	muck	0	muk	muk	0	Mücke	Mücke	0
30	Hag E 8	III_5_0026	Schopperten, Schopperten	7.05316, 48.94524	muck	mücke	2	muk	müke	2	Mücke	Mücke	0
31	Co T16	na	Menglatt (Magny)	7.05408, 47.6019	muggä	na	999	muke	na	999	Mücke	na	999
32	Co E3	III_14_0090	Sentheim, Sentheim	7.0544, 47.75581	muckä	muggă	3	muke	muke	0	Mücke	Mücke	0
33	Co M2	III_15_0001	Obersulzbach Kreis Tann (Soppe-Le-Haut), Obersulzbach <Morzweiler> Morzweiler steht nur auf S.1	7.05724, 47.73372	mucka	mucka	0	muke	muke	0	Mücke	Mücke	0
34	Co x 9	III_14_0013	Geishausen, Geishausen	7.05832, 47.88017	mucka	muck	1	muke	muk	1	Mücke	Mücke	0
35	Co T9	III_16_0014	Gottestal, Luttern (Valdieu-Lutran), Gottestal	7.05852, 47.63139	muck	mucka	1	muk	muke	1	Mücke	Mücke	0
36	Co E2	III_14_0091	Niederburbach (Bourbach-Le-Bas), Niederburbach	7.05868, 47.77527	mugge	mucka	3	muke	muke	0	Mücke	Mücke	0
37	Hag T 2	III_7_0006	Kirberg (Kirrberg), Kirberg	7.06204, 48.8233	mugg	muck	2	muk	muk	0	Mücke	Mücke	0
38	Co M7	III_15_0007	St Kosman (Saint-Cosme), St. Kosman	7.06248, 47.68339	mugga	mugga	0	muke	muke	0	Mücke	Mücke	0
39	Co T1	III_15_0008	Brückensweiler (Bréchaumont), Brückensweiler	7.0684, 47.66973	mucke	mucka	1	muke	muke	0	Mücke	Mücke	0
40	Hag M 2	III_6_0002	Pisdorf (Bischtroff-sur-Sarre), Pisdorf	7.06995, 48.9005	muck	muck	0	muk	muk	0	Mücke	Mücke	0
41	Co x 4	III_14_0012	Weiler, Weiler	7.07073, 47.84351	muggǎ	mücke	4	muke	müke	1	Mücke	Mücke	0
42	Co E13	III_14_0092	Rammersmatt, Rammersmatt	7.07084, 47.78935	muga	mŭgge	3	muke	muke	0	Mücke	Mücke	0
43	Co i 3	III_13_0008	Metzeral, Metzeral	7.07146, 48.01325	muck	muck	0	muk	muk	0	Mücke	Mücke	0
44	Co M6	III_15_0004	Bretten Landkreis Altkirch, Bretten	7.0716, 47.69963	muggä	mocka	4	muke	moke	1	Mücke	Mücke	0
45	Co q 4	III_13_0097	Sondernach, Sondernach	7.07276, 47.99621	muck	muck	0	muk	muk	0	Mücke	Mücke	0
46	Hag M 11/1, Hag M 11/2	III_6_0003	Wolfskirchen, Wolfskirchen	7.07612, 48.87884	muck	muck	0	muk	muk	0	Mücke	Mücke	0
47	Hag M 1	III_5_0034	Zollingen, Zollingen	7.07636, 48.91048	můck	muck	1	muk	muk	0	Mücke	Mücke	0
48	Co E9	III_14_0089	Tann-Bitschweiler (Bitschwiller-Lès-Thann), Bitschweiler	7.07947, 47.82929	mucka	muck	1	muke	muk	1	Mücke	Mücke	0
49	Hag T 4	III_7_0013	Goerlingen, Görlingen	7.08247, 48.79646	muk	muk	0	muk	muk	0	Mücke	Mücke	0
50	Hag x 2	III_4_0053	Herbitzheim, Herbitzheim	7.08355, 49.01459	muck	muock	1	muk	muk	0	Mücke	Mücke	0
51	Hag E 5	III_5_0033	Saarwerden (Sarrewerden), Saarwerden	7.08411, 48.9218	mugg	muck	2	muk	muk	0	Mücke	Mücke	0
52	Hag M 10	III_6_0012	Bärendorf (Baerendorf), Bärendorf	7.08463, 48.83742	muck	mucke	1	muk	muke	1	Mücke	Mücke	0
53	Hag E 6/2, Hag E 6/1	III_5_0028, III_5_0029	Saarbuckenheim (Sarre-Union), Saarbuckenheim	7.08686, 48.93919	muck , můck	muck	0	muk	muk	0	Mücke	Mücke	0
54	Co i 10	III_13_0007	Mühlbach (Muhlbach-Sur-Munster), Mühlbach	7.08731, 48.02582	muck	muck	0	muk	muk	0	Mücke	Mücke	0
55	Co E5	na	Rodern	7.0877, 47.77839	mucka	na	999	muke	na	999	Mücke	na	999
56	Hag x 1	III_4_0044	Silzheim (Siltzheim), Silzheim	7.09071, 49.0616	mecken	mock	3	meken	mok	3	Mücke	Mücke	0
57	Co M3	III_15_0003	Niedersulzbach (soppe-Le-Bas), Niedersulzbach	7.09079, 47.71688	muga	mucka	2	muke	muke	0	Mücke	Mücke	0
58	Co M1	III_15_0002	Gewenheim, Gewenheim	7.0913, 47.75291	muk	muke	1	muk	muke	1	Mücke	Mücke	0
59	Co T2	na	Niedertraubach (traubach-Le-Haute)	7.09169, 47.66903	mucke	na	999	muke	na	999	Mücke	na	999
60	Co T8	III_16_0017	Retzweiler, Retzweiler	7.09315, 47.63072	mucka	mucka	0	muke	muke	0	Mücke	Mücke	0
61	Co E6	III_14_0093	Leimbach, Leimbach	7.09999, 47.79305	mugga	mugga	0	muke	muke	0	Mücke	Mücke	0
62	Co i 7	III_13_0006	Breitenbach (Breitenbach-Haut-Rhin), Breitenbach	7.10087, 48.02382	můck	mŭ̊ck	2	muk	muk	0	Mücke	Mücke	0
63	Co i 9	III_13_0004, III_13_0003	Stossweier, Stossweier	7.10163, 48.05432	mok	mōk, mōck	1	mok	mok	0	Mücke	Mücke	0
64	Co i 2	III_13_0009	Sulzern (Soultzeren), Sulzern	7.10254, 48.06373	moͧck	mock	1	mok	mok	0	Mücke	Mücke	0
65	Co x 7	III_14_0014	Goldbach-Altenbach, Goldbach-Altenbach	7.10326, 47.87359	mucke	mugge	2	muke	muke	0	Mücke	Mücke	0
66	Co E7	III_14_0094	Tann (Thann), Thann	7.10335, 47.81019	mucke	muckă	1	muke	muke	0	Mücke	Mücke	0
67	Co T11	III_16_0019	Mansbach (Manspach), Mansbach	7.10508, 47.6176	mugga	mugga	0	muke	muke	0	Mücke	Mücke	0
68	Hag T 3	III_7_0008	Rauweiler, Rauweiler	7.10907, 48.81139	mŭcke	muck	2	muke	muk	1	Mücke	Mücke	0
69	Hag M 3	III_6_0004	Burbach, Burbach	7.11226, 48.90144	muck	mück	1	muk	mük	1	Mücke	Mücke	0
70	Co M9	III_15_0009	Diefmatten Kreis Altkirch, Diefmatten	7.11319, 47.70828	mucka	mucka	0	muke	muke	0	Mücke	Mücke	0
71	Co T7	III_16_0007	Wolfersdorf, Wolfersdorf	7.1132, 47.63625	mucka	mugga	2	muke	muke	0	Mücke	Mücke	0
72	Hag T 1	III_6_0011	Hirschland, Hirschland	7.11324, 48.83701	mŭcke	muck	2	muke	muk	1	Mücke	Mücke	0
73	Co T12	III_16_0002	Altenach, Altenach	7.11466, 47.60658	mucka	mugga	2	muke	muke	0	Mücke	Mücke	0
74	Hag M 8	III_6_0007	Eschweiler (Eschwiller), Eschweiler	7.11652, 48.8596	muck	muck	0	muk	muk	0	Mücke	Mücke	0
75	Co i 6	III_13_0005	Luttenbach (Luttenbach-Près-Munster), Luttenbach	7.11745, 48.03105	muck	muck	0	muk	muk	0	Mücke	Mücke	0
76	Co T13	III_16_0003	St. Ulrich bei Dammerkirch, St. Ulrich	7.11911, 47.59537	mucka	mugga	2	muke	muke	0	Mücke	Mücke	0
77	Co T6	III_16_0018	Dammerkirch (Dannemarie), Dammerkirch	7.1214, 47.63024	mugga	mucka	2	muke	muke	0	Mücke	Mücke	0
78	Co E8	III_14_0095	Alttann (Vieux-Thann), Alttann	7.12206, 47.80704	muka	muka	0	muke	muke	0	Mücke	Mücke	0
79	Co q 8	III_13_0102	Sengern, Sengern	7.12209, 47.94246	muck	muck	0	muk	muk	0	Mücke	Mücke	0
80	Hag E 4	III_5_0032	Rimsdorf, Rimsdorf	7.12568, 48.92923	mugge	muck	3	muke	muk	1	Mücke	Mücke	0
81	Co i 5	III_13_0002	Hohrod, Hohrod	7.12607, 48.05444	mugg	mugg	0	muk	muk	0	Mücke	Mücke	0
82	Hag E 1	III_4_0050	Örmingen (Oermingen), Örmingen	7.12881, 49.00062	muck	muck	0	muk	muk	0	Mücke	Mücke	0
83	Co q 1	III_13_0098	Lintal (Linthal, Kreis Tann), Lintal	7.12943, 47.94619	mucka	muck	1	muke	muk	1	Mücke	Mücke	0
84	Hag M 7	III_6_0016	Eyweiler (Eywiller), Eyweiler	7.13172, 48.8709	muck	muck	0	muk	muk	0	Mücke	Mücke	0
85	Co i 1/2, Co i 1/1	III_13_0065	Münster (Munster), Münster	7.13185, 48.0418	mŭg , muck	mock	1	muk	mok	1	Mücke	Mücke	0
86	Co T5	III_16_0004	Gommersdorf, Gommersdorf	7.13318, 47.64299	mucka	mucka	0	muke	muke	0	Mücke	Mücke	0
87	Co E10	III_14_0098	Oberasbach (Aspach-Le-Haute), Oberaspach	7.13352, 47.77692	mucka	mucka	0	muke	muke	0	Mücke	Mücke	0
88	Co i 8	III_13_0001	Hohrodberg, Hohrodberg	7.13528, 48.06037	mock	muka	3	mok	muke	2	Mücke	Mücke	0
89	Co Vc 2	III_16_0011	Hindlingen, Hindlingen	7.13734, 47.57341	mugga	mucka	2	muke	muke	0	Mücke	Mücke	0
90	Hag E 2	III_5_0030	Völlerdingen (Voellerdingen), Völlerdingen	7.14098, 48.9622	muck	muck	0	muk	muk	0	Mücke	Mücke	0
91	Hag M 4	na	Tal bei Drulingen (Thal-Drulingen)	7.1452, 48.90983	muck	na	999	muk	na	999	Mücke	na	999
92	Co i 4	III_13_0010	Eschbach, Eschbach	7.14594, 48.02896	muck	muck	0	muk	muk	0	Mücke	Mücke	0
93	Co T14	III_16_0006	Füllern (Fulleren), Füllern	7.14596, 47.59468	mucka	mucka	0	muke	muke	0	Mücke	Mücke	0
94	Co q 7	III_13_0099	Lautenbachzell, Lautenbachzell	7.14925, 47.94057	muck	muck	0	muk	muk	0	Mücke	Mücke	0
95	Co T3	III_16_0008	Büttweiler (Buethwiller), Bütweiler	7.14982, 47.65627	můcka	mücke	2	muke	müke	1	Mücke	Mücke	0
96	Co M4	III_15_0014	Oberburnhaupt (Burnhaupt-Le-Haut), Oberburnhaupt	7.14988, 47.72886	muckā	muckā	0	muke	muke	0	Mücke	Mücke	0
97	Co Vc 1	III_17_0002	Friesen, Friesen	7.15001, 47.56535	mugge	mugga	1	muke	muke	0	Mücke	Mücke	0
98	Co E11	III_14_0099	Niederasbach (Aspach-Le-Bas), Niederaspach	7.15065, 47.7618	mugga	muga	1	muke	muke	0	Mücke	Mücke	0
99	Hag E 3	III_5_0031	Domfessel, Domfessel	7.15171, 48.95143	mugg	muck	2	muk	muk	0	Mücke	Mücke	0
100	Hag M 5	III_6_0008	Berg, Berg	7.1532, 48.89487	muck	mück	1	muk	mük	1	Mücke	Mücke	0
101	Co E12	III_14_0096	Steinbach, Steinbach	7.15487, 47.82041	mucka	mucka	0	muke	muke	0	Mücke	Mücke	0
102	Co x 8	III_14_0015	Rimbach bei Gebweiler (Rimbach-près-Guebwiller), Rimbach	7.15658, 47.90483	mugg	muck	2	muk	muk	0	Mücke	Mücke	0
103	Co T4	III_16_0009	Hagenbach, Hagenbach	7.15712, 47.65028	mugga	mugga	0	muke	muke	0	Mücke	Mücke	0
104	Hag M 6	III_6_0009	Güngweiler (Gungwiller), Gu[e]ngweiler	7.15771, 48.88171	muck	mück	1	muk	mük	1	Mücke	Mücke	0
105	Co q 2	III_13_0100	Lautenbach (Kreis Tann), Lautenbach	7.15877, 47.9414	mugg	mugge	1	muk	muke	1	Mücke	Mücke	0
106	Co q 3	na	Wasserburg Kreis Colmar (Wasserbourg)	7.15948, 48.00283	muck	na	999	muk	na	999	Mücke	na	999
107	Hag M 9	III_6_0010	Weyer, Weyer	7.15976, 48.85488	mugge	muck	3	muke	muk	1	Mücke	Mücke	0
108	Co M5	III_15_0013	Niederburnhaupt (Burnhaupt-Le-Bas), Niederburnhaupt	7.16039, 47.71674	mugga	muga	1	muke	muke	0	Mücke	Mücke	0
109	Co q 6	III_13_0101	Murbach, Murbach	7.1604, 47.92318	muck	mücka	2	muk	muke	1	Mücke	Mücke	0
110	Co T15	III_16_0010	Ballersdorf, Ballersdorf	7.1624, 47.625	muka	mucka	1	muke	muke	0	Mücke	Mücke	0
111	Co Ua 11	III_17_0031	Pfetterhausen (Pfetterhouse), Pfetterhausen	7.16635, 47.50105	mucka	mücke	2	muke	müke	1	Mücke	Mücke	0
112	Co N1	III_14_0100	Schweighausem (Schweighouse-Thann), Schweighausen	7.16714, 47.75272	mucke	mucke	0	muke	muke	0	Mücke	Mücke	0
113	Co N12	III_15_0028	Balschweiler bei Altkirch, Balschweiler	7.1681, 47.66772	mugga	mugga	0	muke	muke	0	Mücke	Mücke	0
114	Co k 1	III_13_0016	Griesbach (Griesbach-Au-Val), Griesbach	7.17071, 48.03351	moͧck	muck	2	mok	muk	1	Mücke	Mücke	0
115	Co k 2	III_13_0015	Günsbach (Gunsbach), Günsbach	7.17323, 48.0464	muck	muck	0	muk	muk	0	Mücke	Mücke	0
116	Hag F 6	III_5_0041	Mackweiler (Mackwiller), Mackweiler	7.17502, 48.9258	muck	muck	0	muk	muk	0	Mücke	Mücke	0
117	Hag F 4	III_5_0039	Lorenzen (Lorentzen), Lorenzen	7.1752, 48.95249	muck	muck	0	muk	muk	0	Mücke	Mücke	0
118	Co Ua 14	III_17_0014	Niedersept (Seppois-le-Bas), Niedersept	7.17622, 47.53614	mucke	mucke	0	muke	muke	0	Mücke	Mücke	0
119	Hag N 17	III_6_0017	Berg, Rexingen, Rexingen	7.17654, 48.90012	muck	muck	0	muk	muk	0	Mücke	Mücke	0
120	Co r 6	III_13_0107	Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach), Schweighausen	7.17716, 47.93851	muck	muck	0	muk	muk	0	Mücke	Mücke	0
121	Co F5	III_14_0016	Wattweiler (Wattwiller), Wattweiler	7.17766, 47.83549	mugga	muggå	1	muke	muke	0	Mücke	Mücke	0
122	Co F1	III_14_0101	Uffholz, Uffholz	7.17804, 47.81981	mucke	mucka	1	muke	muke	0	Mücke	Mücke	0
123	Co F2	III_14_0097	Sennheim (Cerany), Sennheim	7.17837, 47.80918	muck	mucka	1	muk	muke	1	Mücke	Mücke	0
124	Stra V 1, Stra U 1/2, Stra U 1/1	III_12_0002	Markich (Sainte-Marie-Aux-Marines), Markirch	7.17972, 48.24483	můgg, muck	muck	0	muk	muk	0	Mücke	Mücke	0
125	Hag N 11	III_6_0025	Bettweiler (Bettwiller), Bettweiler	7.17993, 48.88617	muck	muck	0	muk	muk	0	Mücke	Mücke	0
126	Co y 1/2, Co y 1/1	III_14_0017	Rimbach-Zell (Rimbachzell), Rimbach-Zell	7.17995, 47.8995	muck	mucka	1	muk	muke	1	Mücke	Mücke	0
127	Co r 9	III_13_0103	Bühl Landkreis Gebweiler (Buhl), Bühl	7.18638, 47.92816	mück	muck	1	mük	muk	1	Mücke	Mücke	0
128	Hag F 5	III_5_0040	Diemeringen, Diemeringen	7.18685, 48.94061	muck	muck	0	muk	muk	0	Mücke	Mücke	0
129	Co Ua 5	III_17_0030	Largitzen, Largitzen	7.1873, 47.56163	muke	mucke	1	muke	muke	0	Mücke	Mücke	0
130	Hag N 13	III_6_0026	Drulingen, Drulingen	7.18979, 48.8662	mucke	muck	1	muke	muk	1	Mücke	Mücke	0
131	Hag F 1	III_5_0037	Dehlingen, Dehlingen	7.19095, 48.98016	muck	muge	2	muk	muke	1	Mücke	Mücke	0
132	Co y 2	na	Jungholtz	7.1923, 47.88825	mugga	na	999	muke	na	999	Mücke	na	999
133	Co N14	III_15_0027	Bernweiler (Bernwiller), Bernweiler	7.19368, 47.69085	mugga	mugga	0	muke	muke	0	Mücke	Mücke	0
134	Hag N 10	III_6_0024	Dürstel (Durstel), Durstel	7.19745, 48.89156	muck	muck	0	muk	muk	0	Mücke	Mücke	0
135	Co r 4	III_13_0109	Winzfelden (Wintzfelden), Winzfelden	7.19806, 47.97442	mucka	mucka	0	muke	muke	0	Mücke	Mücke	0
136	Co N13	III_15_0029	Enschingen (Saint-Bernard), Enschingen	7.20293, 47.67101	muka	mücke	3	muke	müke	1	Mücke	Mücke	0
137	Co k 11	III_13_0027	Sulzbach (Soultzbach-Les-Bains), Sulzbach	7.20324, 48.03797	mücke	mugg	4	müke	muk	2	Mücke	Mücke	0
138	Hag N 9	III_6_0018	Adamsweiler (Adamswiller), Adamsweiler	7.20348, 48.90463	muck	muck	0	muk	muk	0	Mücke	Mücke	0
139	Co k 9	III_13_0014	Weier (Wihr-Au-Val), Weier im Tal	7.20558, 48.05217	můck	muck	1	muk	muk	0	Mücke	Mücke	0
140	Hag N 16	III_6_0028	Sieweiler (Siewiller), Sieweiler	7.20676, 48.84318	muck	mucken	2	muk	muken	2	Mücke	Mücke	0
141	Co y 4	III_14_0019	Wünheim, Wünheim	7.20969, 47.87406	muck	muck	0	muk	muk	0	Mücke	Mücke	0
142	Co y 5, Co y 13, Co y 14, Co y 13, 14	III_14_0027	Gebweiler (Guebwiller) , Gebweiler (Guebwiller), Gebweiler	7.21078, 47.9095	mŭgga, muck, mugga, mucka	mucka	0	muk, muke	muke	0	Mücke	Mücke	0
143	Co U 6	III_16_0028	Karspach (Carspach), Karspach	7.21307, 47.61448	mocka	mugga	3	moke	muke	1	Mücke	Mücke	0
144	Hag F 7	III_5_0050	Waldhambach, Waldhambach	7.21529, 48.92578	muck	mugg	2	muk	muk	0	Mücke	Mücke	0
145	Co y 6	III_14_0021	Berrweiler (Berrwiller), Berrweiler	7.21533, 47.8484	mugga	muck	3	muke	muk	1	Mücke	Mücke	0
146	Co N9	na	Ober- und Niederspechbach (Spechbach-Le-Haut)	7.2159, 47.68086	muga	na	999	muke	na	999	Mücke	na	999
147	Co Ua 12	III_17_0012	Mooslargue, Moos	7.21833, 47.50939	mugga	mugga	0	muke	muke	0	Mücke	Mücke	0
148	Co r 2	III_13_0104	Osenbach, Osenbach	7.21903, 47.98623	muck	muck	0	muk	muk	0	Mücke	Mücke	0
149	Hag N 12	III_6_0023	Aßweiler (Asswiller), Assweiler	7.2198, 48.88035	muck	muck	0	muk	muk	0	Mücke	Mücke	0
150	Co U 12	III_16_0021, III_16_0020	Hirzbach (Hirtzbach), Hirzbach	7.22017, 47.59449	mucke	mucke	0	muke	muke	0	Mücke	Mücke	0
151	Co Ua 6	III_17_0013	Bisel, Bisel	7.22032, 47.53456	mugga	mucka	2	muke	muke	0	Mücke	Mücke	0
152	Hag F 2	III_5_0042	Bütten (Butten), Bütten	7.2205, 48.97095	muck	mugge	3	muk	muke	1	Mücke	Mücke	0
153	Co k 8	III_13_0013	Walbach, Walbach	7.22416, 48.06257	mūck	muck	1	muk	muk	0	Mücke	Mücke	0
154	Co N11	III_15_0017	Galfingen (Galfingue), Galfingen	7.22481, 47.70563	mugge	mucka	3	muke	muke	0	Mücke	Mücke	0
155	Co N15	III_15_0021	Heimsbrunn, Heimsbrunn	7.22696, 47.72682	mucka	mucke	1	muke	muke	0	Mücke	Mücke	0
156	Co y 3	III_14_0022	Sulz (Soultz-Haut-Rhin), Sulz	7.22862, 47.88613	mukka	muck, mucka	1	muke	muk, muke	0	Mücke	Mücke	0
157	Hag N 14	III_6_0030, III_6_0029	Ottweiler (Ottwiller), Ottweiler	7.23096, 48.86516	muck	muck	0	muk	muk	0	Mücke	Mücke	0
158	Co N2	III_15_0020	Reinigen, Reiningen	7.2319, 47.74911	mugge	muka	3	muke	muke	0	Mücke	Mücke	0
159	Co r 7/2	III_13_0106	Orschweier (Orschwihr), Orschweier	7.23248, 47.9323	mugg	mug	1	muk	muk	0	Mücke	Mücke	0
160	Co U 5	III_16_0027	Aspach, Aspach	7.23354, 47.6401	mucka	mucka	0	muke	muke	0	Mücke	Mücke	0
161	Co r 8/1, Co r 8/2	III_13_0108	Sulzmatt (Soultzmatt), Sulzmatt	7.23437, 47.96595	muck, můck	muck	0	muk	muk	0	Mücke	Mücke	0
162	Co r 7/1	III_13_0105	Bergholzzell, Orschweier (Bergholtzzell, Orschwihr), Bergholzzell	7.23501, 47.9292	muck	muck	0	muk	muk	0	Mücke	Mücke	0
163	Hag U 4	na	Büst (Bust)	7.2357, 48.82915	muck	na	999	muk	na	999	Mücke	na	999
164	Co k 15	III_13_0012	Zimmerbach, Zimmerbach	7.23755, 48.07261	muck	mucke	1	muk	muke	1	Mücke	Mücke	0
165	Hag F 3	III_5_0044	Ratzweiler (Ratzwiller), Ratzweiler	7.23978, 48.95501	muck	muck	0	muk	muk	0	Mücke	Mücke	0
166	Co U 1	na	Heidweiler (Heidwiller)	7.23995, 47.6597	mugga	na	999	muke	na	999	Mücke	na	999
167	Co U 7/2, Co U 7/1	III_16_0029	Altkirch, Altkirch	7.24009, 47.62592	mucka	mugge	3	muke	muke	0	Mücke	Mücke	0
168	Co F3/1, Co F3/2	III_14_0102	Wittelsheim, Wittelsheim	7.24063, 47.81047	mugge	mūcke	3	muke	muke	0	Mücke	Mücke	0
169	Co Ub 1	III_17_0063	Dürlinsdorf (Durlinsdorf), Dürlinsdorf	7.24121, 47.48531	mugge	mugge, mugg	0	muke	muk, muke	0	Mücke	Mücke	0
170	Co Ua 1	III_17_0005	Heimersdorf, Heimersdorf	7.24206, 47.57224	mugge	mugge	0	muke	muke	0	Mücke	Mücke	0
171	Hag N 15	III_6_0031	Lohr, Lohr	7.24351, 48.85748	muck	muck	0	muk	muk	0	Mücke	Mücke	0
172	Hag N 5	III_6_0019	Tieffenbach, Tieffenbach	7.24987, 48.90483	mūck	mug	3	muk	muk	0	Mücke	Mücke	0
173	Hag N 4	III_5_0048	Weislingen, Weislingen	7.25159, 48.91879	muck	muck	0	muk	muk	0	Mücke	Mücke	0
174	Co y 11	III_14_0029	Isenheim (Issenheim), Isenheim	7.25365, 47.90288	mugg	mugga, mucka	1	muk	muke	1	Mücke	Mücke	0
175	Hag N 6	III_6_0022	Strut (Struth), Strut	7.25475, 48.89009	muck	muck	0	muk	muk	0	Mücke	Mücke	0
176	Co U 13	III_16_0034	Hisingen (Hirsingue), Hirsingen	7.25483, 47.58601	mugga	mugga	0	muke	muke	0	Mücke	Mücke	0
177	Co F4	III_14_0103	Staffelfelden, Staffelfelden	7.25504, 47.82648	muga	muga	0	muke	muke	0	Mücke	Mücke	0
178	Hag U 5	III_7_0032	Pfalzweier (-weyer), Pfalzweier	7.25813, 48.80543	muck	muck	0	muk	muk	0	Mücke	Mücke	0
179	Stra z 2	III_10_0086	Natzweiler, Natzweiler	7.25895, 48.43628	mugg	muck	2	muk	muk	0	Mücke	Mücke	0
180	Co r 3	III_13_0110	Westhalten, Westhalten	7.2595, 47.95742	mugga	mugge	1	muke	muke	0	Mücke	Mücke	0
181	Co y 8	III_14_0024, III_14_0023	Bollweiler (Bollwiller), Bollweiler	7.25961, 47.86006	muck	muck, mucka	0	muk	muk, muke	0	Mücke	Mücke	0
182	Co c 1	III_12_0081	Kaysersberg, Kaysersberg	7.2617, 48.13853	mogg	mogg	0	mok	mok	0	Mücke	Mücke	0
183	Co Ub 6	III_17_0068	Winkel, Winkel	7.26347, 47.46074	mugga	mugga	0	muke	muke	0	Mücke	Mücke	0
184	Stra G 3	III_11_0009, III_11_0010	Meisengott (Maisonsgoutte), Meisengott	7.26349, 48.3533	muk	moͣcka, muck	1	muk	moke, muk	0	Mücke	Mücke	0
185	Co U 4	III_16_0026	Walheim, Walheim	7.26432, 47.63975	mugga	mugga	0	muke	muke	0	Mücke	Mücke	0
186	Co N8/2, Co N8/1	III_15_0015	Illfurt (Illfurth), Illfurt	7.26494, 47.67073	muga	mucka	2	muke	muke	0	Mücke	Mücke	0
