	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_DWA	Levenshtein_item	phontype_maurer	phontype_DWA	Levenshtein_phontype	lextype_maurer	lextype_DWA	Levenshtein_lextype
432	Hag V 3	III_7_0051	Imbsheim, Imbsheim	7.45399, 48.80165	geis	gäis	1	geis	geis	0	Geiß	Geiß	0
433	Co V 5	III_16_0055	Sierenz (Sierentz), Sierenz	7.45597, 47.6532	geis	geiß	1	geis	geis	0	Geiß	Geiß	0
434	Co l 11	III_13_0033	Hettenschlag , Hettenschlag	7.45782, 48.00441	geis	geis	0	geis	geis	0	Geiß	Geiß	0
435	Co Vd 3	na	Liebenzweiler (Liebenswiller)	7.45821, 47.49881	geis	na	999	geis	na	999	Geiß	na	999
436	Stra t 2/1, Stra t 2/2	III_10_0008	Bergbieten, Bergbieten	7.45869, 48.57632	geiß, geis	geiß	0	geis	geis	0	Geiß	Geiß	0
437	Co V 15	na	Brinkheim (Brinckheim)	7.45901, 47.62634	gais	na	999	geis	na	999	Geiß	na	999
438	Stra e 14	III_8_0050	Knörsheim, Knörrsheim	7.46052, 48.68079	geis	geiß	1	geis	geis	0	Geiß	Geiß	0
439	Co Va 3	III_17_0018	Attenschweiler (Attenschwiller), Attenschweiler/Attenweiler	7.46216, 47.56912	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
440	Stra e 9	III_8_0054	Männolsheim, Männolsheim	7.46258, 48.69969	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
441	Co s 7/1	III_13_0122	Rüstenhart (Rustenhart), Rüstenhart	7.46359, 47.94159	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
442	Hag G 3	III_5_0058	Reipertsweiler (Reipertswiller), Reipertsweiler	7.46373, 48.93214	geis	geise	1	geis	geise	1	Geiß	Geiß	0
443	Co V 13/2, Co V 13/1	III_16_0047	Niedermichelbach (Michelbach-le-Bas), Niedermichelbach	7.46442, 47.59288	geiß, geiss	geiß	0	geis	geis	0	Geiß	Geiß	0
444	Stra e 6	III_8_0035	Altenheim, Altenheim	7.46448, 48.71956	geͦiß	geiß	1	geis	geis	0	Geiß	Geiß	0
445	Stra m 15	III_9_0019	Tränheim, Tränheim	7.46472, 48.59545	gaiß	geiß	1	geis	geis	0	Geiß	Geiß	0
446	Stra H 11/2, Stra H 11/1	III_11_0023, III_11_0022	Epfig, Epfig	7.4655, 48.35803	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
447	Hag O 10	III_6_0042	Niedersulzbach (Niedersoultzbach), Niedersulzbach	7.4662, 48.84923	geiß	gaiß	1	geis	geis	0	Geiß	Geiß	0
448	Stra m 10	III_9_0023	Wangen , Wangen	7.4664, 48.61834	geiss	geiss	0	geis	geis	0	Geiß	Geiß	0
449	Stra t 3	III_10_0009	Dangolsheim, Dangolsheim	7.46645, 48.57212	geiss	gäs	3	geis	gäs	2	Geiß	Geiß	0
450	Hag V 13	III_7_0055	Dettweiler, Dettweiler	7.46685, 48.75406	geïs	geis	1	geis	geis	0	Geiß	Geiß	0
451	Co z 3	III_14_0039	Roggenhausen, Roggenhausen	7.46704, 47.8888	geiß	gaiß	1	geis	geis	0	Geiß	Geiß	0
452	Stra H 1	III_11_0012	Gertweiler (Gertwiller), Gertweiler	7.46795, 48.4111	gaiss	gäs	3	geis	gäs	2	Geiß	Geiß	0
453	Stra A 1/2, Stra A 1/3, Stra A 1/1	III_10_0087	Rosheim, Rosheim	7.46905, 48.49622	geiß, gaiss, gäis	geiß	0	geis	geis	0	Geiß	Geiß	0
454	Co Va 6	III_17_0022	Oberhagental (Hagenthal-le-Haut), Oberhagental	7.46966, 47.52221	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
455	Stra H 10	III_11_0015	St. Peter (Saint-Pierre), St. Peter	7.47022, 48.38171	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
456	Stra m 7	III_9_0017	Hohengöft, Hohengött	7.47311, 48.66189	geiß	gäis	2	geis	geis	0	Geiß	Geiß	0
457	Co d 2 , Co k 3	III_12_0096	Munzenheim (Muntzenheim), Munzenheim	7.47318, 48.10199	gais	gais	0	geis	geis	0	Geiß	Geiß	0
458	Co Va 7	III_17_0017	Niederhagental (Hagenthal-le-Bas), Niederhagental	7.47691, 47.52383	geiß	geiß	0	geis	geis	0	Geiß	Geiß	0
459	Co V 9	III_16_0056	Bartenheim, Bartenheim	7.47707, 47.63392	gaiss	geis	2	geis	geis	0	Geiß	Geiß	0
460	Stra t 13	III_9_0020	Irmstett, Irmstett	7.47751, 48.58828	gä̃iß	gais	3	geis	geis	0	Geiß	Geiß	0
