lfd	Fragebogen	Ort	GID	LONG	LAT	org	item	phontype	lextype	belegnr.	erhebung	korrektur
na	III_12_0154	Nussbach	127316	8.25836	48.13097	Gugumere	gugumere	gugummere	Gugummer	1	DWA	na
na	III_12_0155	St. Georgen	131902	8.33183	48.12564	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_12_0156	St. Georgen	131902	8.33183	48.12564	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_12_0157	St. Georgen	131902	8.33183	48.12564	Gugommer (w)	gugommer	gugommer	Gugummer	1	DWA	na
na	III_12_0158	Langenschiltach	130097	8.3168	48.16202	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_12_0159	Langenschiltach	130097	8.3168	48.16202	Gurk (w)	gurk	gurk	Gurke	1	DWA	na
na	III_12_0160	Langenschiltach	130097	8.3168	48.16202	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_12_0161	Schonach	131202	8.20179	48.14296	Gugummere (m)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_12_0162	Gremmelsbach	130325	8.25756	48.15793	Gugummere (w)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_12_0163	Triberg	131350	8.2316	48.13032	Gurke (w)	gurke	gurke	Gurke	1	DWA	na
na	III_12_0164	Triberg	131350	8.2316	48.13032	Gugumr (w)	gugumr	gugummer	Gugummer	1	DWA	na
na	III_12_0165	Triberg	131350	8.2316	48.13032	Gurig	gurig	gurik	Gurke	1	DWA	na
na	III_12_0166	Schönwald	134176	8.20401	48.10371	Gugummere (w)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_12_0167	Schönwald	134176	8.20401	48.10371	Gugúmmere (w)	gugúmmere	gugummere	Gugummer	1	DWA	na
na	III_12_0168	Schönwald	134176	8.20401	48.10371	Gugummere (w)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_12_0169	Brigach	131012	8.3086	48.11587	na	na	na	na	1	DWA	na
na	III_12_0170	Oberkirnach	534786	8.31901	48.09369	Gugommere	gugommere	gugommere	Gugummer	1	DWA	na
na	III_12_0171	Niederhausen	131957	7.71317	48.23982	Gugumr	gugumr	gugummer	Gugummer	1	DWA	na
na	III_12_0172	Bombach	130317	7.81686	48.17869	Gugumere (w)	gugumere	gugummere	Gugummer	1	DWA	na
na	III_12_0173	Bottingen	133252	7.78356	48.09119	Gugumere	gugumere	gugummere	Gugummer	1	DWA	na
na	III_12_0174	Gutach	133839	8.21021	48.25051	Gurke, Gugommer	gugommer	gugommer	Gugummer	2	DWA	na
na	III_12_0174	Gutach	133839	8.21021	48.25051	Gurke, Gugommer	gurke	gurke	Gurke	1	DWA	na
na	III_13_0001	Hohrodberg	31690	7.13528	48.06037	Gogommer	gogommer	gagommer	Gugummer	1	DWA	na
na	III_13_0002	Hohrod	23841	7.12607	48.05444	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0003	Stossweier	26289	7.10163	48.05432	Gōgōmer (w)	gōgōmer	gagommer	Gugummer	1	DWA	na
na	III_13_0004	Stossweier	26289	7.10163	48.05432	Gōgomer (w)	gōgomer	gagommer	Gugummer	1	DWA	na
na	III_13_0005	Luttenbach	32991	7.11745	48.03105	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0006	Breitenbach	31930	7.10087	48.02382	Gŭ̊gŭ̊mmer (w)	gŭ̊gŭ̊mmer	gugummer	Gugummer	1	DWA	na
na	III_13_0007	Mühlbach	35983	7.08731	48.02582	Gugumer	gugumer	gugummer	Gugummer	1	DWA	na
na	III_13_0008	Metzeral	31509	7.07146	48.01325	Gāgummer	gāgummer	gagummer	Gugummer	1	DWA	na
na	III_13_0009	Sulzern	31597	7.10254	48.06373	Gogomer	gogomer	gagommer	Gugummer	1	DWA	na
na	III_13_0010	Eschbach	27529	7.14594	48.02896	Kuckumer (w)	kuckumer	gugummer	Gugummer	1	DWA	na
na	III_13_0011	Wasserburg	35637	7.15948	48.00283	Koncomre	koncomre	gagommere	Gugummer	1	DWA	ok
na	III_13_0012	Zimmerbach	28126	7.23755	48.07261	Bugummere (w)	bugummere	bugummere	Gugummer	1	DWA	ok
na	III_13_0013	Walbach	31519	7.22416	48.06257	Chugummer	chugummer	chugummer	Gugummer	1	DWA	na
na	III_13_0014	Weier im Tal	29194	7.20558	48.05217	Gogommer (w)	gogommer	gagommer	Gugummer	1	DWA	na
na	III_13_0015	Günsbach	26334	7.17323	48.0464	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0016	Griesbach	36133	7.17071	48.03351	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0017	Vöklinshofen	32350	7.28224	48.01954	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0019	Wettolsheim	33220	7.30629	48.06133	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0020	Egisheim	30737	7.30455	48.04168	Konkommer (w)	konkommer	gagommer	Gugummer	1	DWA	na
na	III_13_0021	Häusern	28014	7.28067	48.03226	Gugumre	gugumre	gugummere	Gugummer	1	DWA	na
na	III_13_0022	Obermorschweier	23414	7.30037	48.01773	Gukummer (s) (kommt von Franz. concombre)	gukummer	gugummer	Gugummer	1	DWA	na
na	III_13_0023	Hattstatt	25389	7.30016	48.0108	Gugúmer	gugúmer	gugummer	Gugummer	1	DWA	na
na	III_13_0024	Geberschweier	27391	7.27661	48.00444	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0025	Geberschweier	27391	7.27661	48.00444	Gugumer	gugumer	gugummer	Gugummer	1	DWA	na
na	III_13_0026	Herlisheim	24658	7.32932	48.01677	Gogummere	gogummere	gagummere	Gugummer	1	DWA	na
na	III_13_0027	Sulzbach	29940	7.20324	48.03797	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	Gugummer (w)
na	III_13_0028	Widensolen	30556	7.47996	48.06278	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0029	Andolsheim	36199	7.41512	48.06763	Gogomer	gogomer	gagommer	Gugummer	1	DWA	na
na	III_13_0030	Kolmar	31694, 31694, 31694, 31694, 31694, 31694	7.36359	48.08198	Gummera, Gugumer	gugumer	gugummer	Gugummer	2	DWA	na
na	III_13_0030	Kolmar	31694, 31694, 31694, 31694, 31694, 31694	7.36359	48.08198	Gummera, Gugumer	gummera	gummere	Gummer	1	DWA	na
na	III_13_0031	Sundhofen	31926	7.41499	48.04248	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0032	Appenweier	24716	7.43962	48.02594	Gugummer (d', w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0033	Hettenschlag	28727	7.45782	48.00441	Gogommer (o wie bei Aneisa)	gogommer	gagommer	Gugummer	1	DWA	na
na	III_13_0034	Logelnheim	25545	7.40918	48.0211	Gukumra	gukumra	gugummere	Gugummer	1	DWA	na
na	III_13_0035	Heiligkreuz	29079	7.3831	48.00666	Guguma	guguma	gugummer	Gugummer	1	DWA	na
na	III_13_0036	Künheim	33495	7.53422	48.07788	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0037	Achkarren	131231	7.62448	48.06769	Gugummere	gugummere	gugummere	Gugummer	1	DWA	na
na	III_13_0038	Ihringen	127937	7.64554	48.04572	Guggumara	guggumara	gugummere	Gugummer	1	DWA	na
na	III_13_0039	Gündlingen	133572	7.64227	48.01556	Gugummere (w)	gugummere	gugummere	Gugummer	1	DWA	Gugummere (w)
na	III_13_0040	Breisach	132807	7.59332	48.04535	Gukumer (w)	gukumer	gugummer	Gugummer	1	DWA	na
na	III_13_0041	Vogelgrün	23207	7.57243	48.0111	Gugumr	gugumr	gugummer	Gugummer	1	DWA	na
na	III_13_0042	Algolsheim	30240	7.55708	48.00563	Gugumr (w)	gugumr	gugummer	Gugummer	1	DWA	na
na	III_13_0043	Vogelsheim	29300	7.55292	48.01693	Gȗgům̄er	gȗgům̄er	gugummer	Gugummer	1	DWA	na
na	III_13_0044	Biesheim	31807	7.54467	48.04048	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0045	Neubreisach	35499	7.52909	48.01843	Gugummer (die)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0046	Weckolsheim	30355	7.51347	48.00264	Gugumer (w)	gugumer	gugummer	Gugummer	1	DWA	na
na	III_13_0047	Wolfganzen	36055	7.5016	48.02747	Gogōmer	gogōmer	gagommer	Gugummer	1	DWA	na
na	III_13_0048	Bötzingen	130411	7.72593	48.07743	Gugummere (w)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_13_0049	Bötzingen	130411	7.72593	48.07743	Gugummere	gugummere	gugummere	Gugummer	1	DWA	na
na	III_13_0050	Bötzingen	130411	7.72593	48.07743	Gugummere	gugummere	gugummere	Gugummer	1	DWA	na
na	III_13_0051	Bötzingen	130411	7.72593	48.07743	Gugummere	gugummere	gugummere	Gugummer	1	DWA	na
na	III_13_0052	Buchheim	132232	7.77912	48.06092	Gugummerä (w)	gugummerä	gugummere	Gugummer	1	DWA	na
na	III_13_0053	Hochdorf	130678	7.80212	48.0489	Gugumere (w)	gugumere	gugummere	Gugummer	1	DWA	na
na	III_13_0054	Hugstetten	131320	7.78045	48.05415	Gurke	gurke	gurke	Gurke	1	DWA	na
na	III_13_0055	Umkirch	131293	7.7624	48.03183	Gukumere (w)	gukumere	gugummere	Gugummer	1	DWA	na
na	III_13_0056	Waltershofen	129815	7.71857	48.02338	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0057	Opflingen	130109	7.71585	48.00052	Guggum̄ere (w)	guggum̄ere	gugummere	Gugummer	1	DWA	na
na	III_13_0058	Merdingen	134143	7.68864	48.0173	Gugummere	gugummere	gugummere	Gugummer	1	DWA	na
na	III_13_0059	Merdingen	134143	7.68864	48.0173	Guggummere (w)	guggummere	gugummere	Gugummer	1	DWA	na
na	III_13_0060	Reute	133080	7.82538	48.08175	Gugummere (w)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_13_0062	Denzlingen	129896	7.87987	48.06793	Guggummere (w)	guggummere	gugummere	Gugummer	1	DWA	na
na	III_13_0063	Denzlingen	129896	7.87987	48.06793	Guggummere (w)	guggummere	gugummere	Gugummer	1	DWA	na
na	III_13_0064	Denzlingen	129896	7.87987	48.06793	Guggummere (w)	guggummere	gugummere	Gugummer	1	DWA	na
na	III_13_0065	Münster	25864	7.13185	48.0418	Gugumera (w)	gugumera	gugummere	Gugummer	1	DWA	na
na	III_13_0066	Buchholz	133342	7.91201	48.08253	Gugumere (w)	gugumere	gugummere	Gugummer	1	DWA	na
na	III_13_0067	Suggental	133932	7.92471	48.07551	Gugum̄ere (w)	gugm̄ere	gugummere	Gugummer	1	DWA	na
na	III_13_0068	Oberglottertal	128870	7.96407	48.04803	Gugummere	gugummere	gugummere	Gugummer	1	DWA	na
na	III_13_0069	Wittental	535431	7.94267	48.00437	Gugummere (die)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_13_0070	Vörstetten	130909	7.85113	48.06391	Gugumere (w)	gugumere	gugummere	Gugummer	1	DWA	na
na	III_13_0071	Gundelfingen	129401	7.87313	48.04353	Gugummre	gugummre	gugummere	Gugummer	1	DWA	na
na	III_13_0072	Gundelfingen	129401	7.87313	48.04353	na	na	na	na	1	DWA	na
na	III_13_0073	Gundelfingen	129401	7.87313	48.04353	Gukumere	gukumere	gugummere	Gugummer	1	DWA	Gukumere
na	III_13_0074	Gundelfingen	129401	7.87313	48.04353	Gugumere	gugumere	gugummere	Gugummer	1	DWA	na
na	III_13_0075	Obersimonswald	129766	8.09331	48.0797	Gugumme̯re̯	gugumme̯re̯	gugummere	Gugummer	1	DWA	na
na	III_13_0076	Gütenbach	131701	8.13807	48.04398	Guěrk (w), Guggumměr (w)	guggumměr	gugummer	Gugummer	2	DWA	na
na	III_13_0076	Gütenbach	131701	8.13807	48.04398	Guěrk (w), Guggumměr (w)	guěrk	gurk	Gurke	1	DWA	na
na	III_13_0077	Wildgutach	133146	8.11606	48.0323	Gugummere (w)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_13_0078	St. Märgen	131479, 131479	8.09239	48.00756	Gugumere	gugumere	gugummere	Gugummer	1	DWA	na
na	III_13_0079	St. Märgen	131479, 131480	8.09239	48.00756	Gugumere	gugumere	gugummere	Gugummer	1	DWA	na
na	III_13_0080	St. Märgen	131479, 131481	8.09239	48.00756	Gugumere (w)	gugumere	gugummere	Gugummer	1	DWA	na
na	III_13_0081	St. Märgen	131479, 131482	8.09239	48.00756	Guckgumere	guckgumere	gugummere	Gugummer	1	DWA	na
na	III_13_0082	Rohrbach	129353	8.25784	48.07437	Gúgummere	gúgummere	gugummere	Gugummer	1	DWA	na
na	III_13_0084	Vöhrenbach	133546	8.30495	48.04519	Gurk	gurk	gurk	Gurke	1	DWA	na
na	III_13_0085	Vöhrenbach	133546	8.30495	48.04519	na	na	na	na	1	DWA	na
na	III_13_0086	Vöhrenbach	133546	8.30495	48.04519	Gurg, Gummere	gummere	gummere	Gummer	2	DWA	na
na	III_13_0086	Vöhrenbach	133546	8.30495	48.04519	Gurg, Gummere	gurg	gurk	Gurke	1	DWA	na
na	III_13_0087	Vöhrenbach	133546	8.30495	48.04519	Gurke	gurke	gurke	Gurke	1	DWA	na
na	III_13_0088	Linach	535434	8.26602	48.02831	Gugumere (d', w)	gugumere	gugummere	Gugummer	1	DWA	na
na	III_13_0089	Urach	127331	8.25368	48.00477	Gurke, Gurge	gurke	gurke	Gurke	1	DWA	na
na	III_13_0089	Urach	127331	8.25368	48.00477	Gurke, Gurge	gurge	gurke	Gurke	2	DWA	na
na	III_13_0090	Schönenbach	132650	8.23618	48.04705	Gugummere (w)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_13_0091	Furtwangen	133123	8.20648	48.05227	Gugummer	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0092	Furtwangen	133123	8.20648	48.05227	Gugummere (w)	gugummere	gugummere	Gugummer	1	DWA	na
na	III_13_0093	Neukirch	131308	8.17383	48.02447	Gugumera	gugumera	gugummere	Gugummer	1	DWA	na
na	III_13_0094	Wildenstein	26770	6.96296	47.98143	Gokummra	gokummra	gagummere	Gugummer	1	DWA	na
na	III_13_0095	Krüt	24258	6.96629	47.92912	Gugumere	gugumere	gugummere	Gugummer	1	DWA	na
na	III_13_0096	Mittlach	31738	7.03325	48.00405	Kukumer	kukumer	gugummer	Gugummer	1	DWA	na
na	III_13_0097	Sondernach	26835	7.07276	47.99621	Gugummer (w)	gugummer	gugummer	Gugummer	1	DWA	na
na	III_13_0098	Lintal	36124	7.12943	47.94619	Gugumra (w)	gugumra	gugummere	Gugummer	1	DWA	na
na	III_13_0099	Lautenbachzell	32214	7.14925	47.94057	Gegummere	gegummere	gegummere	Gugummer	1	DWA	na
na	III_13_0100	Lautenbach	24040	7.15877	47.9414	Gugumra (w)	gugumra	gugummere	Gugummer	1	DWA	na
na	III_13_0101	Murbach	35511	7.1604	47.92318	Kukumer	kukumer	gugummer	Gugummer	1	DWA	na
na	III_13_0102	Sengern	29962	7.12209	47.94246	Gagummra (w)	gagummra	gagummere	Gugummer	1	DWA	na
