Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Pfettisheim	7.64331	48.66042	0	-0.6063015950399561	0.20341366843632544
Wiwersheim	7.60738	48.63994	0	-0.6063015950399561	0.181106975083193
Offenheim	7.61838	48.63195	0	-0.6063015950399561	0.180653519180028
Küttolsheim	7.52543	48.64343	1	-0.13605710141810876	0.04815490194839534
Nordheim	7.51005	48.63544	2	0.3341873922037386	-0.15050926777507806
Quatzenheim	7.57372	48.62636	0	-0.6063015950399561	0.19310962811750992
Hürtigheim	7.59369	48.6152	1	-0.13605710141810876	0.04415124533938838
Fürdenheim, Fürdenheim	7.56378	48.61325	0	-0.6063015950399561	0.21566060611101295
Ittenheim, Ittenheim	7.59542	48.60404	0	-0.6063015950399561	0.17928703299768292
Wanzenau	7.82574	48.65926	0	-0.6063015950399561	0.21430666203185386
Reichstett	7.75359	48.6483	0	-0.6063015950399561	0.25053862920409137
Mundolsheim	7.71544	48.64179	0	-0.6063015950399561	0.22956675413617475
Lamgertheim	7.70087	48.65016	0	-0.6063015950399561	0.22788691015633997
Pfulgriesheim	7.67069	48.64279	0	-0.6063015950399561	0.22733061623285275
Suffelweyersheim	7.74147	48.6355	0	-0.6063015950399561	0.194471554519463
Niederhausbergen	7.70033	48.62313	0	-0.6063015950399561	0.22361304504256768
Mittelhausbergen	7.69275	48.61406	1	-0.13605710141810876	0.049541036164949495
Straßburg	7.73609	48.58523	0	-0.6063015950399561	0.2131762941355232
Kronenburg (Cronenbourg)	7.73212	48.59535	0	-0.6063015950399561	0.17612465032507757
Schiltigheim	7.74856	48.60595	0	-0.6063015950399561	0.19126996850895736
Straßburg-Bischheim	7.75254	48.61483	1	-0.13605710141810876	0.05442653900058024
Hönheim	7.75526	48.62105	0	-0.6063015950399561	0.23197748995053682
Straßburg-Oberhausbergen	7.68507	48.60569	0	-0.6063015950399561	0.21439034060181064
Straßburg-Ruprechtsau	7.80059	48.61004	0	-0.6063015950399561	0.0763242506519639
Rheinbischofsheim	7.92904	48.65493	2	0.3341873922037386	-0.009129819543459122
Diersheim, Diersheim	7.8874	48.64789	0	-0.6063015950399561	0.0684844141540909
Honau	7.87132	48.64025	9	3.62589884755667	-1.1165731163256714
Leutesheim	7.85613	48.62423	1	-0.13605710141810876	-0.0007046562949818582
Linx	7.89706	48.62687	0	-0.6063015950399561	-0.042607476638361105
Holzhausen	7.92018	48.62595	0	-0.6063015950399561	-0.06886872463070433
Wagshurst	7.99491	48.62035	1	-0.13605710141810876	0.015753582858724264
Zierolshofen	7.9036	48.60838	0	-0.6063015950399561	-0.039191810399269875
Auenheim	7.83597	48.6051	0	-0.6063015950399561	0.07831801893811667
Bodersweier	7.87462	48.60047	0	-0.6063015950399561	0.012473374924279575
Querbach	7.86754	48.58924	0	-0.6063015950399561	0.008687185756387794
Oberhaslach, Oberhaslach	7.33046	48.5499	0	-0.6063015950399561	0.23042490511582767
Urmatt	7.32457	48.52675	1	-0.13605710141810876	0.05682877791007209
Mühlbach (Muhlbach-Sur-Bruche)	7.29709	48.51659	0	-0.6063015950399561	0.15715521645981984
Balbronn	7.43736	48.58406	0	-0.6063015950399561	0.26372465858524285
Bergbieten, Bergbieten, Bergbieten	7.45869	48.57632	7	2.6854098603129755	-1.203922775499395
Dangolsheim	7.46645	48.57212	0	-0.6063015950399561	0.2816020946418703
Still	7.4048	48.54953	0	-0.6063015950399561	0.27907916714681946
Dinsheim (Dinsheim-Sur-Bruche)	7.4273	48.54254	0	-0.6063015950399561	0.23735434546114367
Mutzig	7.45043	48.53927	0	-0.6063015950399561	0.23124771029909516
Molsheim	7.49067	48.54038	0	-0.6063015950399561	0.27218961127204744
Dorlisheim	7.48538	48.52471	2	0.3341873922037386	-0.14997284865848268
Heiligenberg	7.3916	48.53799	0	-0.6063015950399561	0.33438174811746907
Gressweiler	7.43186	48.53571	0	-0.6063015950399561	0.21728420471109064
Rosenweiler	7.4409	48.50587	1	-0.13605710141810876	0.06243912154468191
Mollkirch	7.38528	48.50755	0	-0.6063015950399561	0.2755126757939029
Irmstett	7.47751	48.58828	0	-0.6063015950399561	0.21925746061623802
Niederhaslach	7.34119	48.54244	0	-0.6063015950399561	0.26950799481546184
Flexburg	7.43177	48.57213	2	0.3341873922037386	-0.1554728203795725
Sulzbad (soultz-Les-Bains)	7.48699	48.572	0	-0.6063015950399561	0.26518184786793564
Dahlenheim	7.50654	48.58628	0	-0.6063015950399561	0.23768636969912577
Osthofen	7.55672	48.58641	0	-0.6063015950399561	0.17525105641890795
Breuschwickersheim	7.60198	48.5795	0	-0.6063015950399561	0.1690084012232164
Achenheim	7.62578	48.5817	0	-0.6063015950399561	0.20027313512941383
Oberschäffolsheim	7.65236	48.5868	9	3.62589884755667	-1.7535839568931686
Ergersheim (wohnt seit '41 in Breitenau), Ergersheim	7.52806	48.56941	0	-0.6063015950399561	0.25018766238923257
Avolsheim	7.50043	48.56159	0	-0.6063015950399561	0.24929909411020898
Dachstein	7.53229	48.56055	0	-0.6063015950399561	0.24534135562923398
Ernolsheim	7.56478	48.56483	1	-0.13605710141810876	0.045632675184082795
Hangenbieten	7.61529	48.55876	1	-0.13605710141810876	0.039454769719341885
Düppigheim und Duttlenheim (Duppigheim)	7.58968	48.52813	0	-0.6063015950399561	0.19159054108417922
Duttlenheim	7.56596	48.52454	0	-0.6063015950399561	0.2064471254693162
Altdorf (Altorf)	7.52793	48.52186	0	-0.6063015950399561	0.24757104533199512
Bläsheim	7.60783	48.50535	1	-0.13605710141810876	0.0400443922385289
Geispolsheim	7.64329	48.51516	1	-0.13605710141810876	0.045898397073385167
Enzheim	7.63634	48.53413	1	-0.13605710141810876	0.045237899406711274
Kolbsheim	7.58834	48.56138	2	0.3341873922037386	-0.11435959988136961
Wolxheim	7.51077	48.56903	0	-0.6063015950399561	0.25190746844504514
Kehl	7.81494	48.57419	0	-0.6063015950399561	0.03170093588354561
Marlen, Marlen	7.8231	48.52207	0	-0.6063015950399561	0.01671976812496294
Illkirch-Grafenstaden, Illkirch-Grafenstaden	7.71183	48.5288	0	-0.6063015950399561	0.1512781389238446
Wolfisheim	7.66606	48.58281	2	0.3341873922037386	-0.13821229794713633
Holzheim	7.64383	48.55724	0	-0.6063015950399561	0.21858913811328484
Neumühl	7.84392	48.57012	0	-0.6063015950399561	0.0031636071748229167
Odelshofen	7.88021	48.56001	9	3.62589884755667	0.4201424199286624
Legelshurst	7.91306	48.56803	1	-0.13605710141810876	-0.019849187842663124
Urloffen	7.96889	48.557	2	0.3341873922037386	0.05502069024169741
Appenweier	7.98009	48.53996	2	0.3341873922037386	0.0008287792190041345
Ebersweier	7.98301	48.50723	0	-0.6063015950399561	-0.05738884694405514
Windschläg	7.95693	48.5148	0	-0.6063015950399561	-0.10023304408928282
Griesheim	7.924	48.51041	0	-0.6063015950399561	-0.19585384854880492
Hesselhurst, Hesselhurst	7.88114	48.52042	0	-0.6063015950399561	-0.07105358464337762
Eckartsweier	7.85175	48.52985	2	0.3341873922037386	0.01307420196852462
Willstätt	7.89222	48.53868	9	3.62589884755667	-0.11649645755038174
Sand	7.92148	48.53823	0	-0.6063015950399561	-0.08058898588504138
Kork	7.86899	48.56537	1	-0.13605710141810876	-0.015163138231647515
Grendelbruch, Grendelbruch	7.32375	48.49241	0	-0.6063015950399561	0.19698408025715647
Natzweiler	7.25895	48.43628	0	-0.6063015950399561	0.20232878748052155
Rheinhausen	8.47341	49.28141	4	1.2746763794474334	-0.21502910916383589
Oberhausen	8.48324	49.26035	1	-0.13605710141810876	0.029961340720682624
Hockenheim	8.54755	49.31857	0	-0.6063015950399561	0.0067320453373709
Altlußheim	8.49951	49.30106	1	-0.13605710141810876	-0.004729430367969672
Neulußheim	8.522	49.29291	1	-0.13605710141810876	0.003935268427113526
Reilingen	8.56943	49.29368	0	-0.6063015950399561	0.01240138281001468
Walldorf	8.64294	49.3028	2	0.3341873922037386	-0.08972439040486441
Rot	8.63137	49.26348	1	-0.13605710141810876	0.02967468578904166
Sankt Leon	8.6025	49.26526	1	-0.13605710141810876	0.0339851506956187
Waghäusel	8.51733	49.25118	1	-0.13605710141810876	0.029874427229354142
Nussloch	8.69576	49.32301	0	-0.6063015950399561	-0.08027523616746644
Wiesloch, Wiesloch	8.70178	49.29504	0	-0.6063015950399561	0.04725040576206927
Baiertal	8.73772	49.30253	1	-0.13605710141810876	0.01023246717439839
Schatthausen	8.75841	49.319	1	-0.13605710141810876	-0.0218747326444961
Meckesheim	8.81557	49.32167	1	-0.13605710141810876	-0.026338751873439134
Zuzenhausen	8.82176	49.29778	1	-0.13605710141810876	-0.012464245571728707
Horrenberg	8.78051	49.28149	8	3.1556543539348225	-1.0033983593576674
Dielheim	8.7354	49.28257	2	0.3341873922037386	-0.044936239240340785
Rauenberg	8.70096	49.27036	1	-0.13605710141810876	-0.0007962173938626788
Malschenberg	8.67996	49.25599	1	-0.13605710141810876	0.009765635356704815
Rotenberg	8.71207	49.25813	1	-0.13605710141810876	0.0018057378049181265
Tairnbach	8.75625	49.26367	7	2.6854098603129755	-0.5774443677106934
Eschelbach	8.78417	49.24823	1	-0.13605710141810876	0.021761416842622526
Eschelbronn	8.86825	49.3202	0	-0.6063015950399561	-0.08286075939206258
Neidenstein	8.88423	49.31637	7	2.6854098603129755	0.10060759474924114
Waibstadt	8.9198	49.29982	0	-0.6063015950399561	-0.05725768538996704
Neckarbischofheim	8.96103	49.29275	0	-0.6063015950399561	0.03192888155829002
Adersbach	8.95454	49.2632	7	2.6854098603129755	-0.7623263028238279
Sinsheim	8.87357	49.25387	0	-0.6063015950399561	-0.0021996456356315626
Hoffenheim	8.8417	49.27088	0	-0.6063015950399561	0.036698226087379826
Daisbach	8.87705	49.2938	1	-0.13605710141810876	-0.009396804030359888
Hochhausen	9.1008	49.323	9	3.62589884755667	0.1653175825709252
Neckarzimmern	9.1329	49.31835	0	-0.6063015950399561	-0.08232763948035757
Hüffenhardt	9.08386	49.2913	0	-0.6063015950399561	-0.010902855188406353
Siegelsbach	9.08942	49.27263	0	-0.6063015950399561	0.0009245695331085323
Obergimpern	9.04013	49.25574	0	-0.6063015950399561	0.06960006209622345
Untergimern	9.00947	49.27049	3	0.8044318858255859	-0.037682965715288584
Wollenberg	9.03453	49.29152	1	-0.13605710141810876	-0.003352216324921045
Bargen	9.02233	49.30537	1	-0.13605710141810876	-0.006542608918388415
Kälbertshausen	9.06276	49.31724	1	-0.13605710141810876	-0.026899751998322972
Flinsbach	8.9996	49.30946	1	-0.13605710141810876	2.1517969327320414e-05
Hassmersheim	9.14257	49.30049	0	-0.6063015950399561	-0.01619138557040661
Heinsheim	9.14778	49.26416	1	-0.13605710141810876	-0.003482656426910891
Rheinsheim	8.40954	49.23272	2	0.3341873922037386	-0.04389318421973978
Philippsburg	8.45298	49.235	0	-0.6063015950399561	0.12729040518714765
Huttenheim	8.46955	49.1967	0	-0.6063015950399561	0.19053729719537774
Wiesental	8.51962	49.22472	0	-0.6063015950399561	0.1258855536342372
Kirrlach	8.54938	49.24183	0	-0.6063015950399561	0.08382103539922117
Kronau	8.63449	49.21954	0	-0.6063015950399561	0.12708552794390318
Mingolsheim	8.65316	49.21986	0	-0.6063015950399561	0.0784526656954061
Stettfeld	8.64516	49.18353	1	-0.13605710141810876	0.025233108891458172
Weiher	8.62179	49.17863	6	2.215165366691128	-0.7961773223796654
Hambrücken	8.54514	49.18532	0	-0.6063015950399561	0.13131301941219753
Neudorf	8.49692	49.17524	0	-0.6063015950399561	0.2539130788093479
Malsch 	8.68153	49.24579	1	-0.13605710141810876	-0.0072009651875939
Rettigheim	8.6981	49.24111	0	-0.6063015950399561	-0.02340997089316591
Eichtersheim	8.7742	49.23438	1	-0.13605710141810876	0.01120394393514751
Michelfeld	8.7808	49.22723	2	0.3341873922037386	-0.038907844237522
Waldangelloch	8.80551	49.21046	0	-0.6063015950399561	0.018164952145949723
Eichelberg	8.813	49.1891	1	-0.13605710141810876	0.01072071542575652
Odenheim	8.75076	49.17902	0	-0.6063015950399561	0.0929029788644074
Zeutern	8.67522	49.17718	1	-0.13605710141810876	0.012874909098961263
Östringen	8.7137	49.22037	0	-0.6063015950399561	-0.03525169859943867
Dühren	8.83562	49.24557	1	-0.13605710141810876	0.0013453504507689
Steinsfurt	8.90861	49.24023	1	-0.13605710141810876	0.031162388284147916
Reihen	8.91628	49.21715	2	0.3341873922037386	-0.06784696081180028
Ehrstädt	8.98266	49.24404	0	-0.6063015950399561	0.0567442801222983
Kirchardt	8.9918	49.20667	0	-0.6063015950399561	0.13178338864640143
Berwangen	8.98098	49.18431	0	-0.6063015950399561	0.07346806144144587
Richen	8.94083	49.17134	0	-0.6063015950399561	0.10620567151783178
Ittlingen	8.93691	49.19224	1	-0.13605710141810876	0.028539779018472457
Adelshofen	8.89073	49.16806	0	-0.6063015950399561	0.10930635201210281
Elsenz	8.83766	49.17408	1	-0.13605710141810876	0.014366743815234756
Hilsbach	8.86227	49.1957	1	-0.13605710141810876	0.01100503235381741
Weiler	8.87587	49.20862	0	-0.6063015950399561	0.07162398755903604
Grombach	8.99507	49.22687	1	-0.13605710141810876	0.033801585973539584
Treschklingen	9.05577	49.22614	1	-0.13605710141810876	-0.1315882548990367
Bad Rappenau	9.10212	49.24032	0	-0.6063015950399561	-0.7292519311866424
Babstadt, Babstadt	9.05798	49.24212	1	-0.13605710141810876	-0.1310072139308316
Liedolsheim	8.41451	49.16221	0	-0.6063015950399561	0.08650097307288993
Hochstetten, Hochstetten	8.41566	49.13702	0	-0.6063015950399561	0.10550830550900209
Linkenheim	8.40844	49.12418	1	-0.13605710141810876	0.02243884775522734
Leopoldshafen	8.3923	49.09933	1	-0.13605710141810876	7.405363207664759e-05
Friedrichstal	8.48091	49.10481	1	-0.13605710141810876	0.024505128427641982
Graben, Graben	8.48928	49.16535	0	-0.6063015950399561	0.2864362808110485
Ubstadt	8.6322	49.16181	1	-0.13605710141810876	0.041697304630544586
Bruchsal (Forstamt), Bruchsal 	8.60102	49.12377	0	-0.6063015950399561	0.19665400545511275
Karlsdorf	8.54164	49.1363	1	-0.13605710141810876	0.026476650199095956
Neuthard	8.52086	49.1278	1	-0.13605710141810876	0.02922754367584057
Spöck	8.51033	49.11179	0	-0.6063015950399561	0.1589765945706106
Büchenau	8.52764	49.10075	0	-0.6063015950399561	0.07766604443946705
Staffort	8.51034	49.09079	0	-0.6063015950399561	0.11079354815393636
Untergrombach	8.55318	49.0861	1	-0.13605710141810876	-0.00426850019600668
Helmsheim	8.64229	49.08509	1	-0.13605710141810876	0.021345568548517928
Heidelsheim, Heidelsheim	8.64542	49.10114	0	-0.6063015950399561	0.03221121612640189
Unteröwisheim	8.66595	49.14423	0	-0.6063015950399561	0.14206409195486833
Münzesheim	8.71579	49.12246	2	0.3341873922037386	-0.06475837024004275
Oberacker	8.71399	49.1087	0	-0.6063015950399561	0.03180688348607354
Gochsheim	8.74551	49.10407	2	0.3341873922037386	-0.04281835649698996
Zaisenhausen	8.81712	49.10745	1	-0.13605710141810876	0.013101109749216315
Bahnbrücken	8.78671	49.11865	0	-0.6063015950399561	0.09736370654754092
Menzingen	8.77067	49.13931	1	-0.13605710141810876	0.026537189076281307
Landshausen	8.80627	49.14899	1	-0.13605710141810876	0.02546878249277864
Gemmingen	8.98358	49.15633	0	-0.6063015950399561	0.14298625648048227
Stebbach	8.96448	49.14676	0	-0.6063015950399561	0.14298625648048227
Eppingen	8.9098	49.13704	0	-0.6063015950399561	0.12977160274452287
Rohrbach (am Giesshübel)	8.85649	49.14055	1	-0.13605710141810876	0.02177255676053509
Sulzfeld	8.85671	49.10336	1	-0.13605710141810876	0.016785580060038868
Mühlbach	8.90301	49.09703	2	0.3341873922037386	-0.07677300680613852
Schluchtern	9.1026	49.14843	9	3.62589884755667	-0.20090089043608755
Daxlanden	8.33737	49.0022	1	-0.13605710141810876	0.011259379355896555
Blankenloch	8.47137	49.06482	8	3.1556543539348225	-0.6121393665585207
Hagsfeld	8.45514	49.02773	0	-0.6063015950399561	0.010153180447937912
Grötzingen, Grötzingen	8.49556	49.00711	0	-0.6063015950399561	0.04267474209235081
Rintheim	8.45071	49.0099	1	-0.13605710141810876	0.012426339233890067
Karlsruhe	8.40919	49.01038	8	3.1556543539348225	-0.39380628405337553
Neureut, Neureut	8.37902	49.05267	0	-0.6063015950399561	-0.08630285300118481
Eggenstein	8.39572	49.08482	0	-0.6063015950399561	-0.08793515585860284
Obergrombach	8.58542	49.07709	0	-0.6063015950399561	0.20246877618208073
Gondelsheim	8.65584	49.0596	0	-0.6063015950399561	0.09431556195241088
Dürrenbüchig	8.64747	49.0227	8	3.1556543539348225	-1.1769310771790749
Wössingen	8.61142	49.01017	1	-0.13605710141810876	0.04725528830539922
Wöschbach	8.56737	48.99948	0	-0.6063015950399561	-0.01597409321808185
Berghausen	8.52712	49.00389	1	-0.13605710141810876	0.0213122405418637
Weingarten	8.53114	49.0533	0	-0.6063015950399561	0.06324753587122356
Büchig (bei Bretten)	8.70984	49.0742	0	-0.6063015950399561	0.08156604273586415
Neibsheim (bei Bruchsal)	8.68509	49.07104	0	-0.6063015950399561	0.08838172392007679
Bretten	8.70657	49.03456	0	-0.6063015950399561	0.12026346154408958
Diedelsheim	8.67848	49.04109	1	-0.13605710141810876	0.0334866928223407
Rinklingen 	8.6832	49.03485	1	-0.13605710141810876	0.032565122905750137
Kürnbach	8.84279	49.07732	2	0.3341873922037386	-0.04253114026959466
Schleital (Schleithal)	8.04688	48.98799	0	-0.6063015950399561	0.09624825792006857
Salmbach (bei Weißenburg)	8.07143	48.97818	1	-0.13605710141810876	0.02357818568150771
Niederlauterbach, Niederlauterbach, Niederlauterbach	8.10398	48.97233	0	-0.6063015950399561	0.05119468346772782
Scheibenhard	8.13481	48.97663	0	-0.6063015950399561	0.06529160507340528
Neeweiler (Neewiller-près-Lauterbourg)	8.12624	48.95491	0	-0.6063015950399561	0.009605969367549757
Motern (Mothern), Motern (Mothern)	8.15128	48.93354	0	-0.6063015950399561	0.0903813995475616
Münchhausen (Munchhausen)	8.14635	48.92142	1	-0.13605710141810876	0.02937161527723228
Winzenbach (Winthenbach)	8.1038	48.9341	2	0.3341873922037386	-0.026337384147919144
Oberlauterbach	8.07041	48.94851	1	-0.13605710141810876	0.011024571139287011
Siegen (Weissenburg)	8.04269	48.9581	8	3.1556543539348225	-0.7063528525462661
Trimbach	8.0182	48.94347	0	-0.6063015950399561	0.049844972293676675
Eberbach-Selz	8.06718	48.92481	0	-0.6063015950399561	0.06423466270655487
Lauterburg (Weissenburg) (Lauterbourg)	8.18046	48.97495	3	0.8044318858255859	-0.1610916484100859
Forchheim	8.31683	48.97425	0	-0.6063015950399561	-0.07852808398788096
Mörsch	8.28883	48.96003	0	-0.6063015950399561	0.036549685978495255
Durmersheim	8.2685	48.93129	2	0.3341873922037386	-0.007011190700930472
Würmersheim	8.25452	48.94056	1	-0.13605710141810876	-0.0011167852728037216
Elchesheim	8.2136	48.93047	0	-0.6063015950399561	0.09389418980865143
Illingen	8.20923	48.9349	1	-0.13605710141810876	0.02462477457582715
Au am Rhein	8.23933	48.95136	2	0.3341873922037386	-0.007554364353276133
Bulach	8.38244	48.9868	1	-0.13605710141810876	-0.0006694986315967836
Karlsruhe-Rüppurr	8.406	48.97394	1	-0.13605710141810876	-0.027102220028494883
Karlsruhe-Durlach	8.4704	48.99897	8	3.1556543539348225	-0.7870149470075569
Grünwettersbach	8.46671	48.95784	0	-0.6063015950399561	0.1384942410877554
Palmbach	8.48266	48.94683	0	-0.6063015950399561	0.11536768051937507
Reichenbach bei Ettlingen	8.47546	48.92348	0	-0.6063015950399561	0.13129942620742416
Ettlingenweier	8.38589	48.92887	1	-0.13605710141810876	0.001689420039496492
Bruchhausen bei Ettlingen, Bruchhausen bei Ettlingen	8.371	48.92716	0	-0.6063015950399561	-0.05529170343626232
Ettlingen , Ettlingen	8.40245	48.94247	0	-0.6063015950399561	-0.004187560062655094
Söllingen	8.5425	48.98622	0	-0.6063015950399561	0.09905259817720775
Singen bei Pforzheim, Singen bei Pforzheim	8.56804	48.95764	0	-0.6063015950399561	0.05616606694920252
Wilferdingen	8.57281	48.9487	1	-0.13605710141810876	-0.005704106867929642
Stupferich	8.51098	48.95396	0	-0.6063015950399561	0.19239733208671725
Königsbach	8.61207	48.96515	2	0.3341873922037386	-0.1056643551504161
Bilfingen	8.61996	48.95027	1	-0.13605710141810876	0.005127212385958663
Ersingen	8.63492	48.93324	1	-0.13605710141810876	-0.0038489305419669487
Nussbaum	8.69353	48.98977	0	-0.6063015950399561	0.14312815251146224
Bauschlott	8.72785	48.97051	1	-0.13605710141810876	0.02752417191681848
Göbrichen	8.70848	48.95808	0	-0.6063015950399561	0.06426538728069406
Eisingen	8.66865	48.94773	0	-0.6063015950399561	-0.02322454755355493
Dürrn	8.75615	48.95653	0	-0.6063015950399561	0.14420557203791004
Kieselbronn	8.75287	48.93453	0	-0.6063015950399561	-0.0051267154788172675
Bühl (Buhl)	8.00666	48.91753	1	-0.13605710141810876	0.02495544752645448
Niederrödern/Elsass	8.04105	48.90576	0	-0.6063015950399561	0.109832976385085
Schaffhausen (Schaffhouse-près-Selz)	8.10006	48.9087	0	-0.6063015950399561	0.05596489236312683
Selz (Seltz)	8.10383	48.89457	1	-0.13605710141810876	0.02545569519118542
Plittersdorf bei Rastatt	8.15649	48.88249	1	-0.13605710141810876	0.04342775887989737
Roppenheim	8.05791	48.8465	0	-0.6063015950399561	0.17003634263537665
Leutenheim	8.02175	48.843	0	-0.6063015950399561	0.11887542288781187
Forstfeld	8.03702	48.859	1	-0.13605710141810876	0.01593601657974675
Kesseldorf (Weissenburg)	8.06748	48.87606	0	-0.6063015950399561	0.0906145831460452
Beinheim (Weissenburg)	8.08253	48.86153	9	3.62589884755667	-0.981368803792875
Steinmauern	8.19956	48.90045	0	-0.6063015950399561	0.1827050910796979
Ötigheim	8.23212	48.89333	0	-0.6063015950399561	0.17722452147791745
Muggensturm	8.2763	48.87021	2	0.3341873922037386	-0.04535974808387451
Waldprechtsweier	8.33173	48.8612	0	-0.6063015950399561	-0.09100695961823631
Bischweier	8.28478	48.83768	1	-0.13605710141810876	0.003025656090266408
Rauental, Rauental	8.24794	48.8572	1	-0.13605710141810876	-0.007167841911417355
Niederbühl, Niederbühl	8.21769	48.84547	0	-0.6063015950399561	0.16672583012014813
Rastatt, Rastatt	8.20142	48.8573	0	-0.6063015950399561	0.19568666392531123
Malsch	8.3345	48.88047	8	3.1556543539348225	-0.7024268124612345
Sulzbach, Sulzbach	8.35791	48.80596	1	-0.13605710141810876	-0.017903808478841526
Oberweier	8.37866	48.91717	0	-0.6063015950399561	-0.026146122887759964
Schluttenbach	8.40022	48.89885	1	-0.13605710141810876	0.030110537127241595
Etzenrot	8.46465	48.90968	0	-0.6063015950399561	0.19852748672626974
Spielberg	8.47045	48.89758	0	-0.6063015950399561	0.2662744886110133
Burbach	8.43853	48.87037	0	-0.6063015950399561	0.21513106825413383
Schielberg	8.44945	48.84311	0	-0.6063015950399561	0.18785447593067808
Völkersbach	8.39644	48.8701	1	-0.13605710141810876	0.022965051754990966
Langensteinbach	8.50638	48.915	1	-0.13605710141810876	0.02546828401600697
Auerbach	8.53163	48.91379	0	-0.6063015950399561	0.191201354864342
Ellmendingen	8.5761	48.90131	0	-0.6063015950399561	0.01076436303407365
Dietlingen	8.60093	48.89654	1	-0.13605710141810876	0.013645843967865808
Weiler Kr. Pforzheim	8.54326	48.8837	0	-0.6063015950399561	0.18660609629688532
Langenalb	8.50104	48.84402	1	-0.13605710141810876	0.03843395397285416
Büchenbronn	8.66335	48.85558	8	3.1556543539348225	-0.6878450228897198
Ispringen 	8.66764	48.91655	1	-0.13605710141810876	0.014664928431871171
Brötzingen	8.66799	48.889	1	-0.13605710141810876	0.009725522581825363
Pforzheim, Pforzheim, Pforzheim, Pforzheim	8.70025	48.89013	0	-0.6063015950399561	-0.13860188714221058
Öschelbronn	8.81415	48.90599	1	-0.13605710141810876	-0.06598540661515334
Huchenfeld	8.69574	48.85613	0	-0.6063015950399561	-0.21084945757751156
Würm	8.73641	48.86041	2	0.3341873922037386	0.15316215790036886
Stattmatten	7.9997	48.79553	1	-0.13605710141810876	0.031875185317008545
Auenheim	8.00818	48.81256	0	-0.6063015950399561	0.10179829186294063
Runzenheim (Rountzenheim)	8.00708	48.82172	0	-0.6063015950399561	0.11224119970547368
Röschwoog (Roeschwoog)	8.04001	48.83085	1	-0.13605710141810876	0.02550785945531116
Neuhäusel (Neuhaeusel)	8.08594	48.82427	0	-0.6063015950399561	0.11100482506494423
Ludwigsfeste (bei Roeschwoog) (Fort-Louis), Ludwigsfeste (bei Roeschwoog) (Fort-Louis)	8.05803	48.80321	1	-0.13605710141810876	0.027533275120324198
Söllingen	8.05486	48.78147	1	-0.13605710141810876	0.019952062339803064
Stollhofen	8.04874	48.76575	1	-0.13605710141810876	0.02013558099966138
Greffern	8.00704	48.7525	1	-0.13605710141810876	0.027461010057840025
Leiberstung	8.09585	48.75131	1	-0.13605710141810876	0.052979616861491205
Halberstung	8.14298	48.76025	0	-0.6063015950399561	0.2585598525608933
Sinzheim bei Winden	8.16564	48.76405	0	-0.6063015950399561	0.17218488707419552
Hügelsheim	8.10904	48.79654	0	-0.6063015950399561	0.12700368970793846
Iffezheim	8.14011	48.82287	1	-0.13605710141810876	0.03786902500017393
Kuppenheim	8.25452	48.82818	0	-0.6063015950399561	-0.018294111019928228
Staufenberg	8.3082	48.76673	2	0.3341873922037386	-0.02400244731036877
Ebersteinburg	8.26889	48.77997	2	0.3341873922037386	-0.02609308800009303
Haueneberstein	8.22194	48.80626	0	-0.6063015950399561	0.15555686833587185
Sandweier	8.19586	48.80855	0	-0.6063015950399561	0.21232105106369598
Baden-Baden , Baden-Baden, Baden-Baden, Baden-Baden-West	8.24094	48.76273	0	-0.6063015950399561	0.07363510478885787
Michelbach	8.35062	48.8186	1	-0.13605710141810876	-0.010027352097993356
Gernsbach	8.33578	48.76294	6	2.215165366691128	-0.33512895774952445
Schellbronn	8.74222	48.81738	1	-0.13605710141810876	-0.0882770977981241
Hamberg	8.76924	48.81833	0	-0.6063015950399561	-0.28532981044689454
Tiefenbronn	8.80329	48.82521	0	-0.6063015950399561	-0.34012456382083434
Steinegg	8.79091	48.81349	8	3.1556543539348225	0.2979299474344762
Mühlhausen 	8.82201	48.80607	9	3.62589884755667	0.1340304429019918
Lehningen	8.81639	48.79486	0	-0.6063015950399561	-0.3217930887972094
Neuhausen	8.77888	48.79256	1	-0.13605710141810876	-0.05989394299021445
Mannheim-Sandhofen, Mannheim-Sandhofen	8.44789	49.5433	2	0.3341873922037386	-0.028678435827711884
Mannheim	8.46678	49.4865	0	-0.6063015950399561	-0.04339934541552928
Mannheim-Neckarau, Neckarau, Neckarau	8.49104	49.45335	1	-0.13605710141810876	-0.013619405279939276
Mondfeld, Krs. Tauberbischofsheim	9.41656	49.7837	2	0.3341873922037386	0.17384977834040416
Boxtal	9.40146	49.76416	2	0.3341873922037386	0.17384977834040416
Grünenwört	9.47135	49.77438	0	-0.6063015950399561	-0.10956860928062147
Dertingen über Wertheim a.M.	9.61957	49.7665	1	-0.13605710141810876	-0.03235760126492969
Lindelbach	9.58346	49.75732	0	-0.6063015950399561	-0.20086026676316304
Bettingen	9.5642	49.77261	0	-0.6063015950399561	-0.058097602745158385
Freudenberg	9.32533	49.75145	6	2.215165366691128	0.5346026143437753
Rauenberg	9.38407	49.74117	2	0.3341873922037386	0.19484077318591048
Wessental	9.41215	49.73004	0	-0.6063015950399561	-0.3062930902046365
Sonderriet	9.43938	49.71753	1	-0.13605710141810876	-0.006654202825239271
