Ort	Longitude	Latitude	Levenshtein Item Min	z_score	morans_i
Dambach	7.63179	49.00256	2	0.16660402140537486	0.04318616722232853
Obersteinbach	7.69364	49.03549	0	-0.7988067812025565	-0.20963558312950567
Niedersteinbach	7.71501	49.0295	10	4.0282472318371	-0.537127892047257
Wingen	7.81729	49.02601	0	-0.7988067812025565	-0.11267000623508541
Lembach, Lembach	7.78942	49.00701	0	-0.7988067812025565	-0.3015839746058262
Weißenburg-Weiler	7.91271	49.0377	2	0.16660402140537486	0.044515657533507155
Weißenburg (Wissembourg)	7.9521	49.03733	2	0.16660402140537486	0.05810932262453232
Altenstadt	7.96964	49.03158	4	1.1320148240133063	0.28799901081903184
Rott	7.91304	49.02495	0	-0.7988067812025565	-0.3018997577467745
Steinselz (Steinseltz)	7.93035	49.0109	2	0.16660402140537486	0.06354086613176735
Kleeburg (Cleebourg)	7.89318	49.00093	9	3.5455418305331348	0.9806574784688726
Klimbach (Climbach)	7.85041	49.01803	1	-0.31610137989859083	-0.05729577582669819
Altweiler (Altwiller)	6.98122	48.93023	2	0.16660402140537486	-0.0026011767474005587
Örmingen (Oermingen)	7.12881	49.00062	0	-0.7988067812025565	-0.1481259632595583
Domfessel	7.15171	48.95143	1	-0.31610137989859083	-0.08217895382501161
Rimsdorf	7.12568	48.92923	2	0.16660402140537486	0.07361957319657339
Saarwerden (Sarrewerden)	7.08411	48.9218	2	0.16660402140537486	0.020308789296040776
Saarbuckenheim (Sarre-Union), Saarbuckenheim (Sarre-Union)	7.08686	48.93919	1	-0.31610137989859083	0.004831856136797334
Keskastel	7.04339	48.96955	4	1.1320148240133063	-0.3701933554513954
Schopperten	7.05316	48.94524	0	-0.7988067812025565	0.0932018398436077
Harskirchen	7.0389	48.93409	1	-0.31610137989859083	-0.004396712095713471
Dehlingen	7.19095	48.98016	9	3.5455418305331348	0.7889201159127748
Bütten (Butten)	7.2205	48.97095	3	0.6493094227093406	0.2219904001722558
Ratzweiler (Ratzwiller)	7.23978	48.95501	0	-0.7988067812025565	-0.4550179896704561
Lorenzen (Lorentzen)	7.1752	48.95249	3	0.6493094227093406	0.17359127237837874
Diemeringen	7.18685	48.94061	6	2.097425626621238	0.5105059099613858
Mackweiler (Mackwiller)	7.17502	48.9258	1	-0.31610137989859083	-0.14532952047634765
Waldhambach	7.21529	48.92578	1	-0.31610137989859083	-0.10664933212031659
Rosteig	7.33838	48.9327	8	3.0628364292291694	-0.42851917467360084
Wingen (Wingen-Sur-Moder)	7.38129	48.91753	4	1.1320148240133063	0.09466751807757917
Reipertsweiler (Reipertswiller)	7.46373	48.93214	5	1.614720225317272	0.05135790589474119
Oberbronn	7.6082	48.94109	2	0.16660402140537486	-0.009598843281285067
Bad-Niederbronn (Niederbronn-Les-Bains), Niederbronn (GID von Niederbronn les bains), Bad-Niederbronn (Niederbronn-Les-Bains)	7.64282	48.95108	1	-0.31610137989859083	-0.07154438262824094
Reichshofen (Reichshoffen)	7.66338	48.93223	0	-0.7988067812025565	-0.20099720095246623
Lembach-Pfaffenbronn (Pfaffenbronn) 	7.83111	48.99355	9	3.5455418305331348	0.19735259378561124
Mattstall	7.7613	48.98757	0	-0.7988067812025565	-0.20845044111780567
Lampertsloch	7.81713	48.95698	0	-0.7988067812025565	-0.15116487519726132
Mitschdorf	7.78435	48.9524	0	-0.7988067812025565	-0.30214838608222794
Görsdorf (Goersdorf)	7.76782	48.95111	1	-0.31610137989859083	-0.09229887369182233
Preuschdorf	7.80425	48.9435	2	0.16660402140537486	0.07848927566349034
Merkweiler (Merkwiller-Pechelbronn)	7.82707	48.93886	0	-0.7988067812025565	-0.16757687017893225
Diefenbach (Dieffenbach-Lès-Woerth)	7.77425	48.93532	1	-0.31610137989859083	-0.1039658256150233
Oberdorf-Spachbach	7.75696	48.92512	3	0.6493094227093406	0.010745091837206192
Wört (Woerth)	7.74374	48.93677	2	0.16660402140537486	0.031859746288430545
Fröschweiler (Frœschwiller)	7.72171	48.94318	4	1.1320148240133063	0.07982858534961243
Nehweiler (Nehwiller)	7.70322	48.96072	4	1.1320148240133063	0.1656804408476836
Langensulzbach (Langensoultzbach)	7.73367	48.96812	0	-0.7988067812025565	-0.17666574377854666
Ingolsheim	7.93636	48.97357	0	-0.7988067812025565	-0.28606544417379953
Oberseebach	7.98947	48.9672	4	1.1320148240133063	0.5221943298299063
Hunspach, Hunspach	7.94316	48.9536	0	-0.7988067812025565	-0.24021540179516218
Aschbach	7.98262	48.93423	0	-0.7988067812025565	-0.5429639228696351
Stundweiler (Stundwiller)	7.99256	48.92477	0	-0.7988067812025565	-0.5137127191763516
Leitersweiler (Leiterswiller)	7.94768	48.92407	0	-0.7988067812025565	-0.3886614965467588
Hofen (Hoffen)	7.9412	48.92766	10	4.0282472318371	0.8141190843825972
Kühlendorf (Kuhlendorf) und Hohweiler, Kühlendorf (Kuhlendorf)	7.92307	48.91408	5	1.614720225317272	0.5616743884619116
Hermersweiler (Hermerswiller), Hermersweiler (Hermerswiller)	7.91205	48.93588	0	-0.7988067812025565	-0.30299037073923685
Schönenburg (Schoenenbourg)	7.91332	48.95207	3	0.6493094227093406	0.23099860503199182
Sulz u. (f) (Soultz-Sous-Forêts)	7.88268	48.93782	0	-0.7988067812025565	-0.3046270402436132
Kutzenhausen	7.85624	48.93375	2	0.16660402140537486	0.05029643963364047
Retschweiler (Retschwiller)	7.87838	48.95025	6	2.097425626621238	0.6919013379383615
Memmelshofen (Memmelshoffen)	7.87106	48.96013	0	-0.7988067812025565	-0.3337487207830359
Keffenach	7.88225	48.96489	0	-0.7988067812025565	-0.3243937313377164
Birlenbach	7.8829	48.9763	11	4.510952633141066	1.1061077767009184
Drachenbronn	7.87037	48.98626	1	-0.31610137989859083	-0.12805466021746123
Lobsann	7.84681	48.96327	1	-0.31610137989859083	-0.10761847022746698
Oberkutzenhausen	7.84049	48.93847	2	0.16660402140537486	0.033854872899257794
Zollingen	7.07636	48.91048	2	0.16660402140537486	0.06290041795107323
Pisdorf (Bischtroff-sur-Sarre)	7.06995	48.9005	2	0.16660402140537486	0.0682111107844008
Burbach	7.11226	48.90144	0	-0.7988067812025565	-0.6564678492138378
Berg	7.1532	48.89487	1	-0.31610137989859083	-0.2586001170862678
Güngweiler (Gungwiller)	7.15771	48.88171	3	0.6493094227093406	0.5069987694542597
Eyweiler (Eywiller), Eyweiler (Eywiller)	7.13172	48.8709	1	-0.31610137989859083	-0.18670655234278077
Eschweiler (Eschwiller)	7.11652	48.8596	1	-0.31610137989859083	-0.16992496560256898
Weyer	7.15976	48.85488	2	0.16660402140537486	0.09897476341863376
Bärendorf (Baerendorf)	7.08463	48.83742	1	-0.31610137989859083	-0.12585060952966914
Wolfskirchen, Wolfskirchen	7.07612	48.87884	2	0.16660402140537486	0.05920362844901131
Diedendorf	7.04974	48.87869	0	-0.7988067812025565	-0.31244380406239924
Puberg	7.31461	48.91322	0	-0.7988067812025565	-0.09891107817934593
Hinsburg (Hinsbourg)	7.28852	48.90706	2	0.16660402140537486	0.06030518443657269
Frohmühl (Frohmuhl), Frohmühl (Frohmuhl)	7.28007	48.90754	0	-0.7988067812025565	-0.3193204968934803
Weislingen	7.25159	48.91879	2	0.16660402140537486	0.08635898214673841
Tieffenbach	7.24987	48.90483	3	0.6493094227093406	0.27777279672013927
Strut (Struth), Strut (Struth)	7.25475	48.89009	1	-0.31610137989859083	-0.15064752144917137
Petersbach	7.26874	48.86912	2	0.16660402140537486	0.030659355386393142
Lützelstein (La Petite-Pierre)	7.32076	48.85864	1	-0.31610137989859083	0.04076566316158514
Adamsweiler (Adamswiller)	7.20348	48.90463	11	4.510952633141066	2.4267334252539223
Dürstel (Durstel)	7.19745	48.89156	4	1.1320148240133063	0.764453964197826
Bettweiler (Bettwiller)	7.17993	48.88617	3	0.6493094227093406	0.4250230784315162
Aßweiler (Asswiller)	7.2198	48.88035	2	0.16660402140537486	0.051200038080095454
Drulingen	7.18979	48.8662	0	-0.7988067812025565	-0.46190537266470516
Ottweiler (Ottwiller)	7.23096	48.86516	0	-0.7988067812025565	-0.10521714047500262
Lohr	7.24351	48.85748	2	0.16660402140537486	0.048195745161528886
Sieweiler (Siewiller)	7.20676	48.84318	2	0.16660402140537486	0.08858822111530362
Berg, Rexingen	7.17654	48.90012	5	1.614720225317272	1.1177162145936368
Lichtenberg	7.48181	48.9216	2	0.16660402140537486	0.0018639277549766036
Wimmenau	7.41957	48.91035	1	-0.31610137989859083	-0.06672281146013287
Zittersheim	7.34551	48.89955	0	-0.7988067812025565	0.011114673197972118
Erkartsweiler (Erckartswiller)	7.3596	48.87532	0	-0.7988067812025565	-0.000135685935812627
Sparsbach	7.41533	48.87754	0	-0.7988067812025565	-0.14487513921813575
Weinburg (Weinbourg)	7.44029	48.87157	1	-0.31610137989859083	-0.0032104327447625243
Ingweiler (Ingwiller)	7.48031	48.87322	1	-0.31610137989859083	-0.002659535340206445
Menchhofen (Menchhoffen)	7.49498	48.85955	0	-0.7988067812025565	0.0723943894634689
Uttweiler (Uttwiller)	7.48667	48.84591	3	0.6493094227093406	-0.04534012953083371
Niedersulzbach (Niedersoultzbach)	7.4662	48.84923	2	0.16660402140537486	-0.0008645447741260019
Obersulzbach (Obersoultzbach)	7.45013	48.85174	2	0.16660402140537486	0.002379271955607021
Weitersweiler (Weiterswiller)	7.41341	48.85298	1	-0.31610137989859083	-0.02837627055882885
Zinsweiler	7.59018	48.9196	1	-0.31610137989859083	0.012113898473143299
Offweiler	7.54296	48.91021	3	0.6493094227093406	0.034973594865507114
Rotbach	7.52883	48.90568	2	0.16660402140537486	0.0070857227782834984
Bischholz	7.53995	48.89301	3	0.6493094227093406	0.03577566225604987
Mühlhausen	7.5527	48.88226	0	-0.7988067812025565	-0.03891066942784096
Uhrweiler (Uhrwiller)	7.57892	48.8784	0	-0.7988067812025565	0.048364998878297455
Engweiler	7.61501	48.88508	3	0.6493094227093406	-0.06851905461893852
Gumbrechtshofen	7.6319	48.90544	2	0.16660402140537486	-0.0025002277102639235
Gundershofen	7.6592	48.90652	0	-0.7988067812025565	0.012293312145978615
Mietesheim	7.63837	48.87814	1	-0.31610137989859083	-0.01745124258228723
Bitschhofen	7.61913	48.85878	0	-0.7988067812025565	-0.0024562261899666793
Überach (Uberach)	7.62806	48.84844	1	-0.31610137989859083	-0.02752554148053954
Pfaffenhofen, Pfaffenhofen -Volksberg	7.60881	48.84422	1	-0.31610137989859083	-0.0296291107998719
Kindweiler	7.59731	48.86227	3	0.6493094227093406	-0.06467738858737576
Zutzendorf	7.54972	48.85428	2	0.16660402140537486	0.010781958940239884
Eberbach 	7.71711	48.91154	2	0.16660402140537486	-0.015605494693181877
Forstheim	7.71468	48.89506	1	-0.31610137989859083	0.013847272794357907
Morsbronn (Morsbronn-Les-Bains)	7.74283	48.90037	0	-0.7988067812025565	-0.040082731112825565
Hagenheim (Hegeney)	7.74557	48.89153	1	-0.31610137989859083	0.02338455637544498
Biblisheim	7.79196	48.89991	1	-0.31610137989859083	-0.05672907332469566
Walburg (Walbourg)	7.78939	48.88652	6	2.097425626621238	0.15007382994887847
Eschbach	7.73641	48.87453	1	-0.31610137989859083	-0.030422579381851778
Laubach	7.72032	48.88168	1	-0.31610137989859083	-0.023398693176084184
Merzweiler (Mertzwiller)	7.67936	48.86259	0	-0.7988067812025565	-0.1063859485538967
Griesbach	7.67856	48.89026	5	1.614720225317272	-0.21465272956161655
Reimersweiler	7.88417	48.9137	0	-0.7988067812025565	-0.28213870393392504
Surburg	7.84913	48.90982	5	1.614720225317272	0.4615539627809099
Schwabweiler	7.87665	48.90207	3	0.6493094227093406	0.22165641371020423
Oberbetschdorf	7.89812	48.8986	1	-0.31610137989859083	-0.061714491722598866
Niederbetschdorf	7.91693	48.8985	2	0.16660402140537486	0.03505089740761334
Rittershofen	7.95587	48.90241	2	0.16660402140537486	0.06822252056842783
Hatten	7.97777	48.90173	0	-0.7988067812025565	-0.5587876515100169
Hirschland	7.11324	48.83701	10	4.0282472318371	1.4208565143844627
Kirberg (Kirrberg)	7.06204	48.8233	4	1.1320148240133063	0.29788255257202306
Rauweiler	7.10907	48.81139	11	4.510952633141066	1.4014685957311912
Goerlingen	7.08247	48.79646	0	-0.7988067812025565	-0.34185632005187316
Etschburg (Eschbourg)	7.29591	48.81267	0	-0.7988067812025565	0.033384035375650684
Graufthal	7.28092	48.81935	2	0.16660402140537486	-0.023723203990906338
Schönburg (Schoenbourg)	7.26823	48.83392	2	0.16660402140537486	0.01593359587958286
Pfalzweier (-weyer)	7.25813	48.80543	0	-0.7988067812025565	-0.10289421868185544
Buchsweiler (Bouxwiller), Buchsweiler (Bouxwiller)	7.47851	48.82528	2	0.16660402140537486	-0.022129085002849838
Riedheim	7.47956	48.81064	2	0.16660402140537486	-0.04056895539063836
Imbsheim	7.45399	48.80165	3	0.6493094227093406	-0.20902266579518597
Neuweiler (Neuwiller-Lès-Saverne)	7.4034	48.82391	1	-0.31610137989859083	0.08167711259396401
Dossenheim (Dossenheim-Sur-Zinsel)	7.40138	48.80593	0	-0.7988067812025565	0.21483247681881346
Hattmatt	7.42386	48.79158	0	-0.7988067812025565	0.19785545296824092
Ernolsheim (Ernoldsheim-Lès-Saverne)	7.38025	48.78942	1	-0.31610137989859083	0.09838842706615934
St. Johann (Saint-Jean-Saverne)	7.36064	48.76931	0	-0.7988067812025565	0.1582523799968808
Eckartsweiler	7.357	48.76744	2	0.16660402140537486	-0.04543551940885829
Steinburg (Steinbourg)	7.41332	48.7697	0	-0.7988067812025565	0.18317242249035678
Rosenweiler-Dettweiler	7.45083	48.76772	2	0.16660402140537486	-0.04715613728488612
Dettweiler	7.46685	48.75406	2	0.16660402140537486	-0.05558963338916213
Gottesheim	7.47938	48.77591	3	0.6493094227093406	-0.15260199649215023
Gottesheim-Prinzheim	7.47921	48.79113	0	-0.7988067812025565	0.19598482541157122
Dauendorf	7.65509	48.82974	1	-0.31610137989859083	-0.030526824410169014
Morschweiler	7.62689	48.81972	2	0.16660402140537486	0.009430303308724021
Ettendorf	7.58414	48.81374	2	0.16660402140537486	-0.012757465044604673
Büsweiler (Buswiller)	7.55923	48.82025	0	-0.7988067812025565	0.10045588018072915
Schalkendorf	7.55965	48.83213	0	-0.7988067812025565	0.07987500555844765
Kirrweiler	7.53026	48.81331	0	-0.7988067812025565	0.05797419125000561
Ringendorf	7.55409	48.80777	0	-0.7988067812025565	0.050141363076694485
Hüttendorf	7.64259	48.80222	2	0.16660402140537486	0.03001578251923486
Minversheim	7.61936	48.78575	2	0.16660402140537486	0.010633226642316845
Alteckendorf	7.59484	48.79272	0	-0.7988067812025565	-0.02278072038925146
Lixhausen	7.5473	48.79426	0	-0.7988067812025565	0.07117291664274972
Zöbersdorf, Zöbersdorf	7.52538	48.79381	3	0.6493094227093406	-0.11359226169247444
Bosselshausen, Bosselshausen	7.50884	48.80522	3	0.6493094227093406	-0.15031428769150182
Wickersheim	7.53159	48.78313	0	-0.7988067812025565	0.10519776812124038
Bossendorf	7.55983	48.78146	1	-0.31610137989859083	0.03269158160623322
Melsheim, Melsheim	7.51974	48.75911	2	0.16660402140537486	-0.03898534321840012
Hochfelden	7.57004	48.75735	6	2.097425626621238	-0.2827582358063955
Schwindratzheim	7.59981	48.7561	0	-0.7988067812025565	0.027432730021585104
Wittersheim	7.66007	48.78303	2	0.16660402140537486	0.028329972625754277
Uhlweiler	7.67396	48.82047	4	1.1320148240133063	0.04061502250085702
Ohlungen	7.70034	48.81187	0	-0.7988067812025565	-0.13957615645946955
Schweighausen (Schweighouse-Sur-Moder), Schweighausen (Schweighouse-Sur-Moder)	7.73517	48.82151	3	0.6493094227093406	0.056057762981672025
Hagenau	7.78868	48.81435	0	-0.7988067812025565	-0.07281890823480135
Gries 	7.81383	48.75262	1	-0.31610137989859083	0.042573944746934836
Weitbruch	7.77586	48.7535	3	0.6493094227093406	-0.038483248608307645
Bernolsheim	7.69085	48.75532	5	1.614720225317272	0.08003079089188862
Hochstett	7.67779	48.77853	2	0.16660402140537486	0.024694715946945438
Batzendorf	7.70638	48.78331	9	3.5455418305331348	0.09644675099860091
Wintershausen	7.70271	48.79349	1	-0.31610137989859083	-0.0974637235903063
Sufflenheim	7.95924	48.82979	2	0.16660402140537486	0.030476200314253053
Schirrhofen	7.9193	48.8066	0	-0.7988067812025565	-0.006112564081985988
Schirrhein	7.90562	48.80154	0	-0.7988067812025565	0.11435806647527717
Kaltenhausen	7.83521	48.79041	3	0.6493094227093406	-0.1457732152914622
Oberhofen (Oberhoffen-Sur-Moder)	7.86327	48.78298	0	-0.7988067812025565	0.12899622899765512
Bischweiler	7.85912	48.76826	0	-0.7988067812025565	0.13715279712409068
Rohrwiller	7.90543	48.75592	2	0.16660402140537486	-0.018369101757014315
Falhünden (Dalhünden)	7.98835	48.77367	1	-0.31610137989859083	-0.09743388799338361
Silzheim (Siltzheim)	7.09071	49.0616	1	-0.31610137989859083	0.013127468362349482
Herbitzheim	7.08355	49.01459	0	-0.7988067812025565	0.11438582567911428
Kaysersberg	7.2617	48.13853	1	-0.31610137989859083	0.03404641918384017
Bebelnheim (Beblenheim)	7.32264	48.15802	2	0.16660402140537486	-0.012624293860901132
Türkheim (Turckheim)	7.27884	48.0862	2	0.16660402140537486	-0.019171781445233124
Katzenthal	7.28497	48.10796	3	0.6493094227093406	-0.07304687762429639
Niedermorschweiher	7.27596	48.09972	1	-0.31610137989859083	0.02695172103466657
Kientzheim, Kientzheim	7.28695	48.13649	0	-0.7988067812025565	0.043108680451716064
Bennweier	7.32417	48.14496	3	0.6493094227093406	-0.07088708789227034
Sigolsheim	7.3035	48.13267	3	0.6493094227093406	-0.08043297550902981
Ingersheim	7.30725	48.0936	3	0.6493094227093406	-0.07267299204494233
Ammerschweier	7.28484	48.12465	1	-0.31610137989859083	0.01572846057287479
Mittelweier	7.32094	48.14982	2	0.16660402140537486	-0.01681915265675182
Ostheim	7.37011	48.1551	0	-0.7988067812025565	0.07266824235473074
Munzenheim (Muntzenheim), Munzenheim (Muntzenheim)	7.47318	48.10199	1	-0.31610137989859083	0.0316785147984667
Bischweier	7.43735	48.09944	0	-0.7988067812025565	0.040328591856541314
Holzweier	7.42541	48.11028	4	1.1320148240133063	-0.17477145734554342
Riedweier	7.44536	48.12387	0	-0.7988067812025565	0.07365119662662366
Wickerschweier	7.43868	48.10708	1	-0.31610137989859083	0.032815891727781925
Jebsheim	7.47771	48.12279	1	-0.31610137989859083	0.03878905928811294
Hausen bei Kolmar (Houssen)	7.37665	48.125	1	-0.31610137989859083	0.024151699387926412
Elsenheim	7.50131	48.16133	0	-0.7988067812025565	0.1224885259582374
Fortschweier	7.45233	48.08996	4	1.1320148240133063	-0.22454312069698057
Grussenheim	7.48794	48.1443	1	-0.31610137989859083	0.04472797335317869
Marckolsheim	7.54583	48.1675	0	-0.7988067812025565	0.028801425916742097
Kiechlinsbergen	7.65306	48.12469	2	0.16660402140537486	0.0341433309330533
Burkheim am Kaiserstuhl	7.59943	48.10194	3	0.6493094227093406	0.07016893579565116
Bischoffingen	7.62537	48.10625	4	1.1320148240133063	0.16603913167620651
Dürrenenzen (Dürrenentzen)	7.50406	48.09192	2	0.16660402140537486	-0.010164713638517505
Balzenheim (Baltzenheim)	7.55624	48.09319	7	2.5801310279252037	0.008769738473458457
Arzenheim (Artzenheim)	7.5426	48.11609	0	-0.7988067812025565	0.0029092004835242578
Königschaffhausen am Kaiserstuhl	7.65562	48.13337	3	0.6493094227093406	0.15200741804952267
Sasbach	7.61363	48.13798	2	0.16660402140537486	0.01812672199489372
Oberrotweil	7.63551	48.08944	3	0.6493094227093406	0.07143912569577941
Riegel	7.7507	48.15056	0	-0.7988067812025565	-0.13239320211476677
Nimburg	7.77794	48.10762	0	-0.7988067812025565	0.08640524484298476
Bottingen	7.78356	48.09119	3	0.6493094227093406	-0.16479528346704236
Malterdingen	7.79392	48.16302	4	1.1320148240133063	-0.14583941989295504
Schelingen am Kaiserstuhl	7.68308	48.10435	2	0.16660402140537486	0.009309567487860456
Eichstetten	7.74563	48.09417	0	-0.7988067812025565	-0.02399524257367696
Köndringen	7.80591	48.13912	2	0.16660402140537486	-0.01368341092922745
Forchheim	7.7031	48.16341	2	0.16660402140537486	0.012672687194599217
Bahlingen	7.73937	48.12209	2	0.16660402140537486	0.015218795157906835
Amoltern	7.67629	48.12873	2	0.16660402140537486	0.02764656262064319
Wasser	7.8564	48.09846	0	-0.7988067812025565	0.006375444614174045
Windenreuthe (Emmendingen)	7.88675	48.11814	1	-0.31610137989859083	0.05778587190084024
Siensbach	7.98804	48.10755	5	1.614720225317272	0.5750330237395461
Siegelau	7.97753	48.14612	0	-0.7988067812025565	-0.39176223972476926
Sexau	7.90788	48.10424	1	-0.31610137989859083	-0.04574168733853835
Mundingen	7.8346	48.13735	6	2.097425626621238	-0.3885497570544809
Kollnau	7.9721	48.10586	0	-0.7988067812025565	-0.31844911424136474
Kollmarsreute	7.87829	48.10253	0	-0.7988067812025565	0.07451422489389069
Freiamt-Reichenbach	7.92477	48.15747	6	2.097425626621238	0.6286057602408706
Freiamt-Mußbach (Mussbach)	7.88578	48.17377	0	-0.7988067812025565	-0.07961806821479137
Keppenbach, Keppenbach	7.92037	48.14437	0	-0.7988067812025565	-0.3178335467278149
Gutach	7.98722	48.11814	0	-0.7988067812025565	-0.4129999548205929
Münster (Munster), Münster (Munster)	7.13185	48.0418	1	-0.31610137989859083	0.006926183301814558
Sulzern (Soultzeren)	7.10254	48.06373	4	1.1320148240133063	-0.09482575315399655
Metzeral	7.07146	48.01325	2	0.16660402140537486	-0.007717841895119274
Eschbach	7.14594	48.02896	0	-0.7988067812025565	0.004574477469970959
Hohrod	7.12607	48.05444	2	0.16660402140537486	-0.006760336359617518
Luttenbach (Luttenbach-Près-Munster)	7.11745	48.03105	1	-0.31610137989859083	0.01185499787226679
Breitenbach (Breitenbach-Haut-Rhin)	7.10087	48.02382	2	0.16660402140537486	-0.008086103320477643
Hohrodberg	7.13528	48.06037	2	0.16660402140537486	-0.004461521392586457
Stossweier	7.10163	48.05432	0	-0.7988067812025565	-0.03590972311043475
Mühlbach (Muhlbach-Sur-Munster)	7.08731	48.02582	2	0.16660402140537486	-0.015050111253970835
Griesbach (Griesbach-Au-Val)	7.17071	48.03351	0	-0.7988067812025565	-0.02795936482629157
Günsbach (Gunsbach)	7.17323	48.0464	1	-0.31610137989859083	-0.008597016693917176
Wettolsheim	7.30629	48.06133	1	-0.31610137989859083	-0.00021948146399463787
Geberschweiher (Gueberschwihr)	7.27661	48.00444	0	-0.7988067812025565	0.08613516581119302
Hattstatt	7.30016	48.0108	1	-0.31610137989859083	0.03755481588342192
Häusern	7.28067	48.03226	1	-0.31610137989859083	0.02454226487017315
Walbach	7.22416	48.06257	1	-0.31610137989859083	0.04020192080778437
Weier (Wihr-Au-Val)	7.20558	48.05217	1	-0.31610137989859083	0.04601220103746628
Sulzbach (Soultzbach-Les-Bains)	7.20324	48.03797	2	0.16660402140537486	-0.03326263810965832
Obermorschweier	7.30037	48.01773	1	-0.31610137989859083	0.02691896830525676
Vöklinshofen (Voegtlinshoffen), Vöklinshofen (Voegtlinshoffen)	7.28224	48.01954	0	-0.7988067812025565	0.05234553006065579
Egisheim	7.30455	48.04168	1	-0.31610137989859083	0.02782947054628205
Zimmerbach	7.23755	48.07261	6	2.097425626621238	-0.4349051618761698
Kolmar (/Hausen an der Möhlin), Kolmar, Kolmar, Kolmar, Kolmar, Kolmar	7.36359	48.08198	5	1.614720225317272	-0.23836906768342953
Sundhofen (Sundhoffen)	7.41499	48.04248	3	0.6493094227093406	-0.02929119206438032
Heiligkreuz (Sainte-Croix-en-Plaine)	7.3831	48.00666	3	0.6493094227093406	-0.09451447707004001
Logelbach	7.30991	48.0865	0	-0.7988067812025565	0.06171842207249933
Widensolen	7.47996	48.06278	0	-0.7988067812025565	-0.02636238563769097
Logelnheim (Logelheim)	7.40918	48.0211	0	-0.7988067812025565	-0.023658452763088235
Weier auf dem Land (Wihr-en-Plaine)	7.41118	48.0844	2	0.16660402140537486	-0.003919049270007278
Andolsheim	7.41512	48.06763	0	-0.7988067812025565	-0.008068512811285806
Appenweier (Appenwihr)	7.43962	48.02594	3	0.6493094227093406	-0.06361769016311636
Hettenschlag 	7.45782	48.00441	2	0.16660402140537486	0.003076593519908153
Urschenheim	7.48632	48.08696	1	-0.31610137989859083	0.018510130921703213
Breisach	7.59332	48.04535	2	0.16660402140537486	0.05183990603106777
Gündlingen	7.64227	48.01556	0	-0.7988067812025565	-0.24446792460364059
Ihringen	7.64554	48.04572	5	1.614720225317272	0.6148523458499149
Achkarren	7.62448	48.06769	1	-0.31610137989859083	-0.09612671902582164
Neubreisach (Neuf-Brisach)	7.52909	48.01843	1	-0.31610137989859083	-0.018051020742692138
Künheim (Kunheim)	7.53422	48.07788	2	0.16660402140537486	-0.00254225411451502
Volgelsheim	7.55292	48.01693	3	0.6493094227093406	0.02289526772712257
Vogelgrün (Vogelgrun)	7.57243	48.0111	4	1.1320148240133063	0.29292022338410295
Biesheim	7.54467	48.04048	0	-0.7988067812025565	-0.04269023223198142
Wolfganzen	7.5016	48.02747	2	0.16660402140537486	-0.003340367883547425
Algolsheim	7.55708	48.00563	0	-0.7988067812025565	-0.11049462422578842
Umgebung von Neubreisach (Weckolsheim), Umgebung von Neubreisach (Weckolsheim)	7.51347	48.00264	0	-0.7988067812025565	-0.11830685745745338
Reute	7.82538	48.08175	0	-0.7988067812025565	0.13155717014861099
Merdingen	7.68864	48.0173	1	-0.31610137989859083	-0.038794416216385186
Hochdorf	7.80212	48.0489	0	-0.7988067812025565	0.17074394009462962
Hugstetten	7.78045	48.05415	0	-0.7988067812025565	0.1668892650343926
Buchheim	7.77912	48.06092	3	0.6493094227093406	-0.15786065970335306
Bötzingen	7.72593	48.07743	2	0.16660402140537486	0.008238992403015226
Waltershofen	7.71857	48.02338	0	-0.7988067812025565	-0.07215604623999301
Zähringen	7.86149	48.02593	0	-0.7988067812025565	0.24837884116875508
Oberglottertal	7.96407	48.04803	0	-0.7988067812025565	0.17952069218486347
Vörstetten	7.85113	48.06391	0	-0.7988067812025565	0.05932892998781231
Denzlingen	7.87987	48.06793	0	-0.7988067812025565	0.11683177603175048
Buchholz i.Br.	7.91201	48.08253	0	-0.7988067812025565	-0.07914099020966275
Krüt (Kruth)	6.96629	47.92912	3	0.6493094227093406	0.11243535984647314
Wildenstein bei Krüt, Kreis Tann	6.96296	47.98143	3	0.6493094227093406	0.0677761547908977
Lintal (Linthal, Kreis Tann)	7.12943	47.94619	0	-0.7988067812025565	-0.025702822780722542
Lautenbach (Kreis Tann)	7.15877	47.9414	0	-0.7988067812025565	0.009241647228475893
Wasserburg Kreis Colmar (Wasserbourg)	7.15948	48.00283	2	0.16660402140537486	-0.001187321964653788
Sondernach	7.07276	47.99621	2	0.16660402140537486	-0.014632360929650113
Mittlach	7.03325	48.00405	1	-0.31610137989859083	-0.05408927344694728
Murbach	7.1604	47.92318	4	1.1320148240133063	-0.07056446676900884
Lautenbachzell	7.14925	47.94057	1	-0.31610137989859083	0.0036963835981968915
Sengern	7.12209	47.94246	3	0.6493094227093406	0.008910899745734762
Osenbach	7.21903	47.98623	1	-0.31610137989859083	0.054543680444547826
Westhalten	7.2595	47.95742	1	-0.31610137989859083	0.08431416704625436
Winzfelden (Wintzfelden)	7.19806	47.97442	5	1.614720225317272	-0.2901466233671319
Gundolsheim	7.2942	47.92837	2	0.16660402140537486	-0.05535958909470377
Schweighausen Kreis Gebweiler (Schweighouse bei Lautenbach)	7.17716	47.93851	2	0.16660402140537486	-0.02613601176986892
