	Fragebogen_maurer	Fragebogen_DWA	Ort	Koordinaten	item_maurer	item_maurer_align	item_DWA	item_DWA_align	Levenshtein_item
232	Stra h 9	III_8_0089	Gambsheim, Gambsheim	7.87971, 48.69159	müllwalfer	m ü ll w a l f e r	mülwalfer	m ü l w a l f e r	1
233	Stra w 2	III_10_0051	Odelshofen, Odelshofen	7.88021, 48.56001	müllwerfer	m ü ll w e r f e r	mulwerfer	m u l w e r f e r	2
234	Stra w 9/2, Stra w 9/1	III_10_0058	Hesselhurst, Hesselhurst	7.88114, 48.52042	muülwärfer	m u ü l w ä r f e r	mülwerfer	m ü l w e r f e r	2
235	Hag K 18	III_5_0091	Keffenach, Keffenach	7.88225, 48.96489	maulwölfer	m a u l w ö l f e r	maulwelfer	m a u l w e l f e r	1
236	Stra D 17	III_10_0131, III_10_0133, III_10_0132	Schutterwald, Schutterwald	7.88679, 48.45347	mulwarfer	m u l w a r f e r	mulwerfer	m u l w e r f e r	1
237	Stra p 2/2, Stra p 2/1	III_9_0084	Diersheim, Diersheim	7.8874, 48.64789	mulwerfer	m u l w e r f e r	mulwarfer	m u l w a r f e r	1
238	Stra L 1	III_10_0118	Niederschopfheim, Niederschopfheim	7.891, 48.41717	mūlwerfer	m ū l w e r f e r	mülwerfer	m ü l w e r f e r	1
239	Stra w 11	III_10_0055	Willstätt, Willstätt	7.89222, 48.53868	mūlwerfer	m ū l w e r f e r	mulwerfer	m u l w e r f e r	1
240	Stra p 5	III_9_0082	Linx, Linx	7.89706, 48.62687	mulwärfer	m u l w ä r f e r	mülwarfer	m ü l w a r f e r	2
241	Hag R 5/1	III_6_0082	Oberbetschdorf, Oberbetschdorf	7.89812, 48.8986	mulwalfer	m u l w a l f e r	müllwerfer	m ü ll w e r f e r	4
242	Hag K 2	III_5_0087	Bremmelbach, Bremmelbach	7.90023, 48.986	maulwelfer	m a u l w e l f e r	maulwälfer	m a u l w ä l f e r	1
243	Stra p 8	III_9_0081	Zierolshofen, Zierolshofen	7.9036, 48.60838	mullwerfer	m u ll w e r f e r	mullwarfr	m u ll w a r f r	2
244	Hag Y 7	III_7_0102	Rohrwiller, Rohrweiler	7.90543, 48.75592	mühlwalfer	m ü h l w a l f e r	mühlwallför	m ü h l w a ll f ö r	2
245	Hag Y 3	III_7_0097, III_7_0096	Schirrhein, Schirrhein	7.90562, 48.80154	mülwelfer	m ü l w e l f e r	mülwerfer	m ü l w e r f e r	1
246	Stra h 1	III_8_0091	Herlisheim (Herrlisheim), Herlisheim	7.90651, 48.72976	müllwalfer	m ü ll w a l f e r	müllwarfer	m ü ll w a r f e r	1
247	Stra D 15	III_10_0119	Hofweier, Hofweier	7.90797, 48.42392	mulwerfer	m u l w e r f e r	mülwerfer	m ü l w e r f e r	1
248	Hag K 12	III_5_0100	Hermersweiler (Hermerswiller), Hermersweiler	7.91205, 48.93588	mühlwelver	m ü h l w e l v e r	mülwalver	m ü l w a l v e r	2
249	Hag C 1	III_4_0100	Weißenburg-Weiler, Weissenburg-Weiler	7.91271, 49.0377	maulwelfer	m a u l w e l f e r	maulwerfer	m a u l w e r f e r	1
